fuel_consumption,petroleum_imports_crudeOil,Taxes_on_Customs_and_Other_Import Duties,Foreign Direct Investments,GDP Goods and Services,New Vehicle Registrations,Vehicle Sales,Vehicle Sales Asia,No.of Vessels Colombo,Imports of Refined Products,Tax income profits_gains,Tax Goods & Services,Tax Road Transport,GDP FCE Households,Diesel User Price,Petrol User Price,Consumption_Oil,Sales 90 Octane,Sales 95 Octane,Sales Auto Diesel,year,month,day,weekday,quarter
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.08109530269332445,-1.0894152870155727,0.5860959138019509,1.4445236773546597,1.1054033854448397,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,0.46689132076123935,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,9,9,0,3
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.08109530269332445,-1.0894152870155727,0.5860959138019509,1.4445236773546597,1.1054033854448397,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,0.46689132076123935,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,9,16,0,3
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.08109530269332445,-1.0894152870155727,0.5860959138019509,1.4445236773546597,1.1054033854448397,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,0.46689132076123935,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,9,23,0,3
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.08109530269332445,-1.0894152870155727,0.5860959138019509,1.4445236773546597,-0.8053925597573618,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,0.46689132076123935,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,9,30,0,3
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.21153874244699214,0.5860959138019509,1.4445236773546597,-0.8053925597573618,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,10,7,0,4
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.21153874244699214,0.5860959138019509,1.4445236773546597,-0.8053925597573618,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,10,14,0,4
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.21153874244699214,0.5860959138019509,1.4445236773546597,-0.8053925597573618,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,10,21,0,4
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.21153874244699214,0.5860959138019509,1.4445236773546597,-0.8053925597573618,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,10,28,0,4
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.3937094969028038,0.5860959138019509,1.4445236773546597,1.1054033854448397,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,11,4,0,4
-0.4273510278249924,0.2749133243317332,0.5133786914272871,0.056072690317564455,0.6575124874950944,-0.3937094969028038,0.5860959138019509,1.4445236773546597,1.1054033854448397,-0.25499550504673135,1.2560077650924155,-0.9689999869850636,0.6556439715302245,1.0561638343782995,0.9809936064104329,1.1687363991439912,-0.9373358059926717,0.6122132075492606,0.6728456120556284,-0.8951831209674848,2013,11,11,0,4
