,Refined Products: Demand: Local Sales: Auto Diesel: Annual
Region,Sri Lanka
Subnational,
Frequency,Weekly beginning at Monday
Unit,Metric Ton th
Source,Central Bank of Sri Lanka
Status,Active
Series ID,30772901 (LBKFB)
SR Code,SR854639
Trade Code,
Mnemonic,
Function Description,DISAGGREGATE(Weekly; Sunday; Distribute)
First Obs. Date,01/05/1987
Last Obs. Date,12/26/2022
Last Update Time,27/04/2023
Series remarks,
Suggestions,
Mean,27.93827209797656
Variance,113.19580828107763
Standard Deviation,10.639351873167728
Skewness,-0.6610701700814028
Kurtosis,-1.0174332292093504
Coefficient Variation,0.38081638820957314
Min,9.299057692307692
Max,42.19230769230769
Median,36.34615384615385
Sum,
Subtract,
08/13/2001,31.6037735849057
08/20/2001,31.6037735849057
08/27/2001,31.6037735849057
09/03/2001,31.6037735849057
09/10/2001,31.6037735849057
09/17/2001,31.6037735849057
09/24/2001,31.6037735849057
10/01/2001,31.6037735849057
10/08/2001,31.6037735849057
10/15/2001,31.6037735849057
10/22/2001,31.6037735849057
10/29/2001,31.6037735849057
11/05/2001,31.6037735849057
11/12/2001,31.6037735849057
11/19/2001,31.6037735849057
11/26/2001,31.6037735849057
12/03/2001,31.6037735849057
12/10/2001,31.6037735849057
12/17/2001,31.6037735849057
12/24/2001,31.6037735849057
12/31/2001,31.6037735849057
01/07/2002,33.2307692307692
01/14/2002,33.2307692307692
01/21/2002,33.2307692307692
01/28/2002,33.2307692307692
02/04/2002,33.2307692307692
02/11/2002,33.2307692307692
02/18/2002,33.2307692307692
02/25/2002,33.2307692307692
03/04/2002,33.2307692307692
03/11/2002,33.2307692307692
03/18/2002,33.2307692307692
03/25/2002,33.2307692307692
04/01/2002,33.2307692307692
04/08/2002,33.2307692307692
04/15/2002,33.2307692307692
04/22/2002,33.2307692307692
04/29/2002,33.2307692307692
05/06/2002,33.2307692307692
05/13/2002,33.2307692307692
05/20/2002,33.2307692307692
05/27/2002,33.2307692307692
06/03/2002,33.2307692307692
06/10/2002,33.2307692307692
06/17/2002,33.2307692307692
06/24/2002,33.2307692307692
07/01/2002,33.2307692307692
07/08/2002,33.2307692307692
07/15/2002,33.2307692307692
07/22/2002,33.2307692307692
07/29/2002,33.2307692307692
08/05/2002,33.2307692307692
08/12/2002,33.2307692307692
08/19/2002,33.2307692307692
08/26/2002,33.2307692307692
09/02/2002,33.2307692307692
09/09/2002,33.2307692307692
09/16/2002,33.2307692307692
09/23/2002,33.2307692307692
09/30/2002,33.2307692307692
10/07/2002,33.2307692307692
10/14/2002,33.2307692307692
10/21/2002,33.2307692307692
10/28/2002,33.2307692307692
11/04/2002,33.2307692307692
11/11/2002,33.2307692307692
11/18/2002,33.2307692307692
11/25/2002,33.2307692307692
12/02/2002,33.2307692307692
12/09/2002,33.2307692307692
12/16/2002,33.2307692307692
12/23/2002,33.2307692307692
12/30/2002,33.2307692307692
01/06/2003,31.9807692307692
01/13/2003,31.9807692307692
01/20/2003,31.9807692307692
01/27/2003,31.9807692307692
02/03/2003,31.9807692307692
02/10/2003,31.9807692307692
02/17/2003,31.9807692307692
02/24/2003,31.9807692307692
03/03/2003,31.9807692307692
03/10/2003,31.9807692307692
03/17/2003,31.9807692307692
03/24/2003,31.9807692307692
03/31/2003,31.9807692307692
04/07/2003,31.9807692307692
04/14/2003,31.9807692307692
04/21/2003,31.9807692307692
04/28/2003,31.9807692307692
05/05/2003,31.9807692307692
05/12/2003,31.9807692307692
05/19/2003,31.9807692307692
05/26/2003,31.9807692307692
06/02/2003,31.9807692307692
06/09/2003,31.9807692307692
06/16/2003,31.9807692307692
06/23/2003,31.9807692307692
06/30/2003,31.9807692307692
07/07/2003,31.9807692307692
07/14/2003,31.9807692307692
07/21/2003,31.9807692307692
07/28/2003,31.9807692307692
08/04/2003,31.9807692307692
08/11/2003,31.9807692307692
08/18/2003,31.9807692307692
08/25/2003,31.9807692307692
09/01/2003,31.9807692307692
09/08/2003,31.9807692307692
09/15/2003,31.9807692307692
09/22/2003,31.9807692307692
09/29/2003,31.9807692307692
10/06/2003,31.9807692307692
10/13/2003,31.9807692307692
10/20/2003,31.9807692307692
10/27/2003,31.9807692307692
11/03/2003,31.9807692307692
11/10/2003,31.9807692307692
11/17/2003,31.9807692307692
11/24/2003,31.9807692307692
12/01/2003,31.9807692307692
12/08/2003,31.9807692307692
12/15/2003,31.9807692307692
12/22/2003,31.9807692307692
12/29/2003,31.9807692307692
01/05/2004,36.3461538461539
01/12/2004,36.3461538461539
01/19/2004,36.3461538461539
01/26/2004,36.3461538461539
02/02/2004,36.3461538461539
02/09/2004,36.3461538461539
02/16/2004,36.3461538461539
02/23/2004,36.3461538461539
03/01/2004,36.3461538461539
03/08/2004,36.3461538461539
03/15/2004,36.3461538461539
03/22/2004,36.3461538461539
03/29/2004,36.3461538461539
04/05/2004,36.3461538461539
04/12/2004,36.3461538461539
04/19/2004,36.3461538461539
04/26/2004,36.3461538461539
05/03/2004,36.3461538461539
05/10/2004,36.3461538461539
05/17/2004,36.3461538461539
05/24/2004,36.3461538461539
05/31/2004,36.3461538461539
06/07/2004,36.3461538461539
06/14/2004,36.3461538461539
06/21/2004,36.3461538461539
06/28/2004,36.3461538461539
07/05/2004,36.3461538461539
07/12/2004,36.3461538461539
07/19/2004,36.3461538461539
07/26/2004,36.3461538461539
08/02/2004,36.3461538461539
08/09/2004,36.3461538461539
08/16/2004,36.3461538461539
08/23/2004,36.3461538461539
08/30/2004,36.3461538461539
09/06/2004,36.3461538461539
09/13/2004,36.3461538461539
09/20/2004,36.3461538461539
09/27/2004,36.3461538461539
10/04/2004,36.3461538461539
10/11/2004,36.3461538461539
10/18/2004,36.3461538461539
10/25/2004,36.3461538461539
11/01/2004,36.3461538461539
11/08/2004,36.3461538461539
11/15/2004,36.3461538461539
11/22/2004,36.3461538461539
11/29/2004,36.3461538461539
12/06/2004,36.3461538461539
12/13/2004,36.3461538461539
12/20/2004,36.3461538461539
12/27/2004,36.3461538461539
01/03/2005,35.8076923076923
01/10/2005,35.8076923076923
01/17/2005,35.8076923076923
01/24/2005,35.8076923076923
01/31/2005,35.8076923076923
02/07/2005,35.8076923076923
02/14/2005,35.8076923076923
02/21/2005,35.8076923076923
02/28/2005,35.8076923076923
03/07/2005,35.8076923076923
03/14/2005,35.8076923076923
03/21/2005,35.8076923076923
03/28/2005,35.8076923076923
04/04/2005,35.8076923076923
04/11/2005,35.8076923076923
04/18/2005,35.8076923076923
04/25/2005,35.8076923076923
05/02/2005,35.8076923076923
05/09/2005,35.8076923076923
05/16/2005,35.8076923076923
05/23/2005,35.8076923076923
05/30/2005,35.8076923076923
06/06/2005,35.8076923076923
06/13/2005,35.8076923076923
06/20/2005,35.8076923076923
06/27/2005,35.8076923076923
07/04/2005,35.8076923076923
07/11/2005,35.8076923076923
07/18/2005,35.8076923076923
07/25/2005,35.8076923076923
08/01/2005,35.8076923076923
08/08/2005,35.8076923076923
08/15/2005,35.8076923076923
08/22/2005,35.8076923076923
08/29/2005,35.8076923076923
09/05/2005,35.8076923076923
09/12/2005,35.8076923076923
09/19/2005,35.8076923076923
09/26/2005,35.8076923076923
10/03/2005,35.8076923076923
10/10/2005,35.8076923076923
10/17/2005,35.8076923076923
10/24/2005,35.8076923076923
10/31/2005,35.8076923076923
11/07/2005,35.8076923076923
11/14/2005,35.8076923076923
11/21/2005,35.8076923076923
11/28/2005,35.8076923076923
12/05/2005,35.8076923076923
12/12/2005,35.8076923076923
12/19/2005,35.8076923076923
12/26/2005,35.8076923076923
01/02/2006,31.4038461538462
01/09/2006,31.4038461538462
01/16/2006,31.4038461538462
01/23/2006,31.4038461538462
01/30/2006,31.4038461538462
02/06/2006,31.4038461538462
02/13/2006,31.4038461538462
02/20/2006,31.4038461538462
02/27/2006,31.4038461538462
03/06/2006,31.4038461538462
03/13/2006,31.4038461538462
03/20/2006,31.4038461538462
03/27/2006,31.4038461538462
04/03/2006,31.4038461538462
04/10/2006,31.4038461538462
04/17/2006,31.4038461538462
04/24/2006,31.4038461538462
05/01/2006,31.4038461538462
05/08/2006,31.4038461538462
05/15/2006,31.4038461538462
05/22/2006,31.4038461538462
05/29/2006,31.4038461538462
06/05/2006,31.4038461538462
06/12/2006,31.4038461538462
06/19/2006,31.4038461538462
06/26/2006,31.4038461538462
07/03/2006,31.4038461538462
07/10/2006,31.4038461538462
07/17/2006,31.4038461538462
07/24/2006,31.4038461538462
07/31/2006,31.4038461538462
08/07/2006,31.4038461538462
08/14/2006,31.4038461538462
08/21/2006,31.4038461538462
08/28/2006,31.4038461538462
09/04/2006,31.4038461538462
09/11/2006,31.4038461538462
09/18/2006,31.4038461538462
09/25/2006,31.4038461538462
10/02/2006,31.4038461538462
10/09/2006,31.4038461538462
10/16/2006,31.4038461538462
10/23/2006,31.4038461538462
10/30/2006,31.4038461538462
11/06/2006,31.4038461538462
11/13/2006,31.4038461538462
11/20/2006,31.4038461538462
11/27/2006,31.4038461538462
12/04/2006,31.4038461538462
12/11/2006,31.4038461538462
12/18/2006,31.4038461538462
12/25/2006,31.4038461538462
01/01/2007,33.0566037735849
01/08/2007,33.0566037735849
01/15/2007,33.0566037735849
01/22/2007,33.0566037735849
01/29/2007,33.0566037735849
02/05/2007,33.0566037735849
02/12/2007,33.0566037735849
02/19/2007,33.0566037735849
02/26/2007,33.0566037735849
03/05/2007,33.0566037735849
03/12/2007,33.0566037735849
03/19/2007,33.0566037735849
03/26/2007,33.0566037735849
04/02/2007,33.0566037735849
04/09/2007,33.0566037735849
04/16/2007,33.0566037735849
04/23/2007,33.0566037735849
04/30/2007,33.0566037735849
05/07/2007,33.0566037735849
05/14/2007,33.0566037735849
05/21/2007,33.0566037735849
05/28/2007,33.0566037735849
06/04/2007,33.0566037735849
06/11/2007,33.0566037735849
06/18/2007,33.0566037735849
06/25/2007,33.0566037735849
07/02/2007,33.0566037735849
07/09/2007,33.0566037735849
07/16/2007,33.0566037735849
07/23/2007,33.0566037735849
07/30/2007,33.0566037735849
08/06/2007,33.0566037735849
08/13/2007,33.0566037735849
08/20/2007,33.0566037735849
08/27/2007,33.0566037735849
09/03/2007,33.0566037735849
09/10/2007,33.0566037735849
09/17/2007,33.0566037735849
09/24/2007,33.0566037735849
10/01/2007,33.0566037735849
10/08/2007,33.0566037735849
10/15/2007,33.0566037735849
10/22/2007,33.0566037735849
10/29/2007,33.0566037735849
11/05/2007,33.0566037735849
11/12/2007,33.0566037735849
11/19/2007,33.0566037735849
11/26/2007,33.0566037735849
12/03/2007,33.0566037735849
12/10/2007,33.0566037735849
12/17/2007,33.0566037735849
12/24/2007,33.0566037735849
12/31/2007,33.0566037735849
01/07/2008,30.8846153846154
01/14/2008,30.8846153846154
01/21/2008,30.8846153846154
01/28/2008,30.8846153846154
02/04/2008,30.8846153846154
02/11/2008,30.8846153846154
02/18/2008,30.8846153846154
02/25/2008,30.8846153846154
03/03/2008,30.8846153846154
03/10/2008,30.8846153846154
03/17/2008,30.8846153846154
03/24/2008,30.8846153846154
03/31/2008,30.8846153846154
04/07/2008,30.8846153846154
04/14/2008,30.8846153846154
04/21/2008,30.8846153846154
04/28/2008,30.8846153846154
05/05/2008,30.8846153846154
05/12/2008,30.8846153846154
05/19/2008,30.8846153846154
05/26/2008,30.8846153846154
06/02/2008,30.8846153846154
06/09/2008,30.8846153846154
06/16/2008,30.8846153846154
06/23/2008,30.8846153846154
06/30/2008,30.8846153846154
07/07/2008,30.8846153846154
07/14/2008,30.8846153846154
07/21/2008,30.8846153846154
07/28/2008,30.8846153846154
08/04/2008,30.8846153846154
08/11/2008,30.8846153846154
08/18/2008,30.8846153846154
08/25/2008,30.8846153846154
09/01/2008,30.8846153846154
09/08/2008,30.8846153846154
09/15/2008,30.8846153846154
09/22/2008,30.8846153846154
09/29/2008,30.8846153846154
10/06/2008,30.8846153846154
10/13/2008,30.8846153846154
10/20/2008,30.8846153846154
10/27/2008,30.8846153846154
11/03/2008,30.8846153846154
11/10/2008,30.8846153846154
11/17/2008,30.8846153846154
11/24/2008,30.8846153846154
12/01/2008,30.8846153846154
12/08/2008,30.8846153846154
12/15/2008,30.8846153846154
12/22/2008,30.8846153846154
12/29/2008,30.8846153846154
01/05/2009,32.3269230769231
01/12/2009,32.3269230769231
01/19/2009,32.3269230769231
01/26/2009,32.3269230769231
02/02/2009,32.3269230769231
02/09/2009,32.3269230769231
02/16/2009,32.3269230769231
02/23/2009,32.3269230769231
03/02/2009,32.3269230769231
03/09/2009,32.3269230769231
03/16/2009,32.3269230769231
03/23/2009,32.3269230769231
03/30/2009,32.3269230769231
04/06/2009,32.3269230769231
04/13/2009,32.3269230769231
04/20/2009,32.3269230769231
04/27/2009,32.3269230769231
05/04/2009,32.3269230769231
05/11/2009,32.3269230769231
05/18/2009,32.3269230769231
05/25/2009,32.3269230769231
06/01/2009,32.3269230769231
06/08/2009,32.3269230769231
06/15/2009,32.3269230769231
06/22/2009,32.3269230769231
06/29/2009,32.3269230769231
07/06/2009,32.3269230769231
07/13/2009,32.3269230769231
07/20/2009,32.3269230769231
07/27/2009,32.3269230769231
08/03/2009,32.3269230769231
08/10/2009,32.3269230769231
08/17/2009,32.3269230769231
08/24/2009,32.3269230769231
08/31/2009,32.3269230769231
09/07/2009,32.3269230769231
09/14/2009,32.3269230769231
09/21/2009,32.3269230769231
09/28/2009,32.3269230769231
10/05/2009,32.3269230769231
10/12/2009,32.3269230769231
10/19/2009,32.3269230769231
10/26/2009,32.3269230769231
11/02/2009,32.3269230769231
11/09/2009,32.3269230769231
11/16/2009,32.3269230769231
11/23/2009,32.3269230769231
11/30/2009,32.3269230769231
12/07/2009,32.3269230769231
12/14/2009,32.3269230769231
12/21/2009,32.3269230769231
12/28/2009,32.3269230769231
01/04/2010,31.9807692307692
01/11/2010,31.9807692307692
01/18/2010,31.9807692307692
01/25/2010,31.9807692307692
02/01/2010,31.9807692307692
02/08/2010,31.9807692307692
02/15/2010,31.9807692307692
02/22/2010,31.9807692307692
03/01/2010,31.9807692307692
03/08/2010,31.9807692307692
03/15/2010,31.9807692307692
03/22/2010,31.9807692307692
03/29/2010,31.9807692307692
04/05/2010,31.9807692307692
04/12/2010,31.9807692307692
04/19/2010,31.9807692307692
04/26/2010,31.9807692307692
05/03/2010,31.9807692307692
05/10/2010,31.9807692307692
05/17/2010,31.9807692307692
05/24/2010,31.9807692307692
05/31/2010,31.9807692307692
06/07/2010,31.9807692307692
06/14/2010,31.9807692307692
06/21/2010,31.9807692307692
06/28/2010,31.9807692307692
07/05/2010,31.9807692307692
07/12/2010,31.9807692307692
07/19/2010,31.9807692307692
07/26/2010,31.9807692307692
08/02/2010,31.9807692307692
08/09/2010,31.9807692307692
08/16/2010,31.9807692307692
08/23/2010,31.9807692307692
08/30/2010,31.9807692307692
09/06/2010,31.9807692307692
09/13/2010,31.9807692307692
09/20/2010,31.9807692307692
09/27/2010,31.9807692307692
10/04/2010,31.9807692307692
10/11/2010,31.9807692307692
10/18/2010,31.9807692307692
10/25/2010,31.9807692307692
11/01/2010,31.9807692307692
11/08/2010,31.9807692307692
11/15/2010,31.9807692307692
11/22/2010,31.9807692307692
11/29/2010,31.9807692307692
12/06/2010,31.9807692307692
12/13/2010,31.9807692307692
12/20/2010,31.9807692307692
12/27/2010,31.9807692307692
01/03/2011,38.1730769230769
01/10/2011,38.1730769230769
01/17/2011,38.1730769230769
01/24/2011,38.1730769230769
01/31/2011,38.1730769230769
02/07/2011,38.1730769230769
02/14/2011,38.1730769230769
02/21/2011,38.1730769230769
02/28/2011,38.1730769230769
03/07/2011,38.1730769230769
03/14/2011,38.1730769230769
03/21/2011,38.1730769230769
03/28/2011,38.1730769230769
04/04/2011,38.1730769230769
04/11/2011,38.1730769230769
04/18/2011,38.1730769230769
04/25/2011,38.1730769230769
05/02/2011,38.1730769230769
05/09/2011,38.1730769230769
05/16/2011,38.1730769230769
05/23/2011,38.1730769230769
05/30/2011,38.1730769230769
06/06/2011,38.1730769230769
06/13/2011,38.1730769230769
06/20/2011,38.1730769230769
06/27/2011,38.1730769230769
07/04/2011,38.1730769230769
07/11/2011,38.1730769230769
07/18/2011,38.1730769230769
07/25/2011,38.1730769230769
08/01/2011,38.1730769230769
08/08/2011,38.1730769230769
08/15/2011,38.1730769230769
08/22/2011,38.1730769230769
08/29/2011,38.1730769230769
09/05/2011,38.1730769230769
09/12/2011,38.1730769230769
09/19/2011,38.1730769230769
09/26/2011,38.1730769230769
10/03/2011,38.1730769230769
10/10/2011,38.1730769230769
10/17/2011,38.1730769230769
10/24/2011,38.1730769230769
10/31/2011,38.1730769230769
11/07/2011,38.1730769230769
11/14/2011,38.1730769230769
11/21/2011,38.1730769230769
11/28/2011,38.1730769230769
12/05/2011,38.1730769230769
12/12/2011,38.1730769230769
12/19/2011,38.1730769230769
12/26/2011,38.1730769230769
01/02/2012,39.0566037735849
01/09/2012,39.0566037735849
01/16/2012,39.0566037735849
01/23/2012,39.0566037735849
01/30/2012,39.0566037735849
02/06/2012,39.0566037735849
02/13/2012,39.0566037735849
02/20/2012,39.0566037735849
02/27/2012,39.0566037735849
03/05/2012,39.0566037735849
03/12/2012,39.0566037735849
03/19/2012,39.0566037735849
03/26/2012,39.0566037735849
04/02/2012,39.0566037735849
04/09/2012,39.0566037735849
04/16/2012,39.0566037735849
04/23/2012,39.0566037735849
04/30/2012,39.0566037735849
05/07/2012,39.0566037735849
05/14/2012,39.0566037735849
05/21/2012,39.0566037735849
05/28/2012,39.0566037735849
06/04/2012,39.0566037735849
06/11/2012,39.0566037735849
06/18/2012,39.0566037735849
06/25/2012,39.0566037735849
07/02/2012,39.0566037735849
07/09/2012,39.0566037735849
07/16/2012,39.0566037735849
07/23/2012,39.0566037735849
07/30/2012,39.0566037735849
08/06/2012,39.0566037735849
08/13/2012,39.0566037735849
08/20/2012,39.0566037735849
08/27/2012,39.0566037735849
09/03/2012,39.0566037735849
09/10/2012,39.0566037735849
09/17/2012,39.0566037735849
09/24/2012,39.0566037735849
10/01/2012,39.0566037735849
10/08/2012,39.0566037735849
10/15/2012,39.0566037735849
10/22/2012,39.0566037735849
10/29/2012,39.0566037735849
11/05/2012,39.0566037735849
11/12/2012,39.0566037735849
11/19/2012,39.0566037735849
11/26/2012,39.0566037735849
12/03/2012,39.0566037735849
12/10/2012,39.0566037735849
12/17/2012,39.0566037735849
12/24/2012,39.0566037735849
12/31/2012,39.0566037735849
01/07/2013,33.1923076923077
01/14/2013,33.1923076923077
01/21/2013,33.1923076923077
01/28/2013,33.1923076923077
02/04/2013,33.1923076923077
02/11/2013,33.1923076923077
02/18/2013,33.1923076923077
02/25/2013,33.1923076923077
03/04/2013,33.1923076923077
03/11/2013,33.1923076923077
03/18/2013,33.1923076923077
03/25/2013,33.1923076923077
04/01/2013,33.1923076923077
04/08/2013,33.1923076923077
04/15/2013,33.1923076923077
04/22/2013,33.1923076923077
04/29/2013,33.1923076923077
05/06/2013,33.1923076923077
05/13/2013,33.1923076923077
05/20/2013,33.1923076923077
05/27/2013,33.1923076923077
06/03/2013,33.1923076923077
06/10/2013,33.1923076923077
06/17/2013,33.1923076923077
06/24/2013,33.1923076923077
07/01/2013,33.1923076923077
07/08/2013,33.1923076923077
07/15/2013,33.1923076923077
07/22/2013,33.1923076923077
07/29/2013,33.1923076923077
08/05/2013,33.1923076923077
08/12/2013,33.1923076923077
08/19/2013,33.1923076923077
08/26/2013,33.1923076923077
09/02/2013,33.1923076923077
09/09/2013,33.1923076923077
09/16/2013,33.1923076923077
09/23/2013,33.1923076923077
09/30/2013,33.1923076923077
10/07/2013,33.1923076923077
10/14/2013,33.1923076923077
10/21/2013,33.1923076923077
10/28/2013,33.1923076923077
11/04/2013,33.1923076923077
11/11/2013,33.1923076923077
11/18/2013,33.1923076923077
11/25/2013,33.1923076923077
12/02/2013,33.1923076923077
12/09/2013,33.1923076923077
12/16/2013,33.1923076923077
12/23/2013,33.1923076923077
12/30/2013,33.1923076923077
01/06/2014,37.9230769230769
01/13/2014,37.9230769230769
01/20/2014,37.9230769230769
01/27/2014,37.9230769230769
02/03/2014,37.9230769230769
02/10/2014,37.9230769230769
02/17/2014,37.9230769230769
02/24/2014,37.9230769230769
03/03/2014,37.9230769230769
03/10/2014,37.9230769230769
03/17/2014,37.9230769230769
03/24/2014,37.9230769230769
03/31/2014,37.9230769230769
04/07/2014,37.9230769230769
04/14/2014,37.9230769230769
04/21/2014,37.9230769230769
04/28/2014,37.9230769230769
05/05/2014,37.9230769230769
05/12/2014,37.9230769230769
05/19/2014,37.9230769230769
05/26/2014,37.9230769230769
06/02/2014,37.9230769230769
06/09/2014,37.9230769230769
06/16/2014,37.9230769230769
06/23/2014,37.9230769230769
06/30/2014,37.9230769230769
07/07/2014,37.9230769230769
07/14/2014,37.9230769230769
07/21/2014,37.9230769230769
07/28/2014,37.9230769230769
08/04/2014,37.9230769230769
08/11/2014,37.9230769230769
08/18/2014,37.9230769230769
08/25/2014,37.9230769230769
09/01/2014,37.9230769230769
09/08/2014,37.9230769230769
09/15/2014,37.9230769230769
09/22/2014,37.9230769230769
09/29/2014,37.9230769230769
10/06/2014,37.9230769230769
10/13/2014,37.9230769230769
10/20/2014,37.9230769230769
10/27/2014,37.9230769230769
11/03/2014,37.9230769230769
11/10/2014,37.9230769230769
11/17/2014,37.9230769230769
11/24/2014,37.9230769230769
12/01/2014,37.9230769230769
12/08/2014,37.9230769230769
12/15/2014,37.9230769230769
12/22/2014,37.9230769230769
12/29/2014,37.9230769230769
01/05/2015,34.5769230769231
01/12/2015,34.5769230769231
01/19/2015,34.5769230769231
01/26/2015,34.5769230769231
02/02/2015,34.5769230769231
02/09/2015,34.5769230769231
02/16/2015,34.5769230769231
02/23/2015,34.5769230769231
03/02/2015,34.5769230769231
03/09/2015,34.5769230769231
03/16/2015,34.5769230769231
03/23/2015,34.5769230769231
03/30/2015,34.5769230769231
04/06/2015,34.5769230769231
04/13/2015,34.5769230769231
04/20/2015,34.5769230769231
04/27/2015,34.5769230769231
05/04/2015,34.5769230769231
05/11/2015,34.5769230769231
05/18/2015,34.5769230769231
05/25/2015,34.5769230769231
06/01/2015,34.5769230769231
06/08/2015,34.5769230769231
06/15/2015,34.5769230769231
06/22/2015,34.5769230769231
06/29/2015,34.5769230769231
07/06/2015,34.5769230769231
07/13/2015,34.5769230769231
07/20/2015,34.5769230769231
07/27/2015,34.5769230769231
08/03/2015,34.5769230769231
08/10/2015,34.5769230769231
08/17/2015,34.5769230769231
08/24/2015,34.5769230769231
08/31/2015,34.5769230769231
09/07/2015,34.5769230769231
09/14/2015,34.5769230769231
09/21/2015,34.5769230769231
09/28/2015,34.5769230769231
10/05/2015,34.5769230769231
10/12/2015,34.5769230769231
10/19/2015,34.5769230769231
10/26/2015,34.5769230769231
11/02/2015,34.5769230769231
11/09/2015,34.5769230769231
11/16/2015,34.5769230769231
11/23/2015,34.5769230769231
11/30/2015,34.5769230769231
12/07/2015,34.5769230769231
12/14/2015,34.5769230769231
12/21/2015,34.5769230769231
12/28/2015,34.5769230769231
01/04/2016,41.2115384615385
01/11/2016,41.2115384615385
01/18/2016,41.2115384615385
01/25/2016,41.2115384615385
02/01/2016,41.2115384615385
02/08/2016,41.2115384615385
02/15/2016,41.2115384615385
02/22/2016,41.2115384615385
02/29/2016,41.2115384615385
03/07/2016,41.2115384615385
03/14/2016,41.2115384615385
03/21/2016,41.2115384615385
03/28/2016,41.2115384615385
04/04/2016,41.2115384615385
04/11/2016,41.2115384615385
04/18/2016,41.2115384615385
04/25/2016,41.2115384615385
05/02/2016,41.2115384615385
05/09/2016,41.2115384615385
05/16/2016,41.2115384615385
05/23/2016,41.2115384615385
05/30/2016,41.2115384615385
06/06/2016,41.2115384615385
06/13/2016,41.2115384615385
06/20/2016,41.2115384615385
06/27/2016,41.2115384615385
07/04/2016,41.2115384615385
07/11/2016,41.2115384615385
07/18/2016,41.2115384615385
07/25/2016,41.2115384615385
08/01/2016,41.2115384615385
08/08/2016,41.2115384615385
08/15/2016,41.2115384615385
08/22/2016,41.2115384615385
08/29/2016,41.2115384615385
09/05/2016,41.2115384615385
09/12/2016,41.2115384615385
09/19/2016,41.2115384615385
09/26/2016,41.2115384615385
10/03/2016,41.2115384615385
10/10/2016,41.2115384615385
10/17/2016,41.2115384615385
10/24/2016,41.2115384615385
10/31/2016,41.2115384615385
11/07/2016,41.2115384615385
11/14/2016,41.2115384615385
11/21/2016,41.2115384615385
11/28/2016,41.2115384615385
12/05/2016,41.2115384615385
12/12/2016,41.2115384615385
12/19/2016,41.2115384615385
12/26/2016,41.2115384615385
01/02/2017,42.1923076923077
01/09/2017,42.1923076923077
01/16/2017,42.1923076923077
01/23/2017,42.1923076923077
01/30/2017,42.1923076923077
02/06/2017,42.1923076923077
02/13/2017,42.1923076923077
02/20/2017,42.1923076923077
02/27/2017,42.1923076923077
03/06/2017,42.1923076923077
03/13/2017,42.1923076923077
03/20/2017,42.1923076923077
03/27/2017,42.1923076923077
04/03/2017,42.1923076923077
04/10/2017,42.1923076923077
04/17/2017,42.1923076923077
04/24/2017,42.1923076923077
05/01/2017,42.1923076923077
05/08/2017,42.1923076923077
05/15/2017,42.1923076923077
05/22/2017,42.1923076923077
05/29/2017,42.1923076923077
06/05/2017,42.1923076923077
06/12/2017,42.1923076923077
06/19/2017,42.1923076923077
06/26/2017,42.1923076923077
07/03/2017,42.1923076923077
07/10/2017,42.1923076923077
07/17/2017,42.1923076923077
07/24/2017,42.1923076923077
07/31/2017,42.1923076923077
08/07/2017,42.1923076923077
08/14/2017,42.1923076923077
08/21/2017,42.1923076923077
08/28/2017,42.1923076923077
09/04/2017,42.1923076923077
09/11/2017,42.1923076923077
09/18/2017,42.1923076923077
09/25/2017,42.1923076923077
10/02/2017,42.1923076923077
10/09/2017,42.1923076923077
10/16/2017,42.1923076923077
10/23/2017,42.1923076923077
10/30/2017,42.1923076923077
11/06/2017,42.1923076923077
11/13/2017,42.1923076923077
11/20/2017,42.1923076923077
11/27/2017,42.1923076923077
12/04/2017,42.1923076923077
12/11/2017,42.1923076923077
12/18/2017,42.1923076923077
12/25/2017,42.1923076923077
01/01/2018,37.4905660377358
01/08/2018,37.4905660377358
01/15/2018,37.4905660377358
01/22/2018,37.4905660377358
01/29/2018,37.4905660377358
02/05/2018,37.4905660377358
02/12/2018,37.4905660377358
02/19/2018,37.4905660377358
02/26/2018,37.4905660377358
03/05/2018,37.4905660377358
03/12/2018,37.4905660377358
03/19/2018,37.4905660377358
03/26/2018,37.4905660377358
04/02/2018,37.4905660377358
04/09/2018,37.4905660377358
04/16/2018,37.4905660377358
04/23/2018,37.4905660377358
04/30/2018,37.4905660377358
05/07/2018,37.4905660377358
05/14/2018,37.4905660377358
05/21/2018,37.4905660377358
05/28/2018,37.4905660377358
06/04/2018,37.4905660377358
06/11/2018,37.4905660377358
06/18/2018,37.4905660377358
06/25/2018,37.4905660377358
07/02/2018,37.4905660377358
07/09/2018,37.4905660377358
07/16/2018,37.4905660377358
07/23/2018,37.4905660377358
07/30/2018,37.4905660377358
08/06/2018,37.4905660377358
08/13/2018,37.4905660377358
08/20/2018,37.4905660377358
08/27/2018,37.4905660377358
09/03/2018,37.4905660377358
09/10/2018,37.4905660377358
09/17/2018,37.4905660377358
09/24/2018,37.4905660377358
10/01/2018,37.4905660377358
10/08/2018,37.4905660377358
10/15/2018,37.4905660377358
10/22/2018,37.4905660377358
10/29/2018,37.4905660377358
11/05/2018,37.4905660377358
11/12/2018,37.4905660377358
11/19/2018,37.4905660377358
11/26/2018,37.4905660377358
12/03/2018,37.4905660377358
12/10/2018,37.4905660377358
12/17/2018,37.4905660377358
12/24/2018,37.4905660377358
12/31/2018,37.4905660377358
01/07/2019,41.1346153846154
