,NN: BP: Consumption: Oil: Asia Pacific: Sri Lanka
Region,Sri Lanka
Subnational,
Frequency,Weekly beginning at Monday
Unit,Barrel/Day th
Source,BP PLC
Status,Active
Series ID,403964597
SR Code,SR115108027
Trade Code,
Mnemonic,
Function Description,DISAGGREGATE(Weekly; Sunday; Distribute)
First Obs. Date,01/04/1965
Last Obs. Date,12/25/2023
Last Update Time,27/06/2024
Series remarks,
Suggestions,
Mean,1.1789785504093582
Variance,0.4991869831524687
Standard Deviation,0.7065316575727295
Skewness,0.5933796027264748
Kurtosis,-0.9311114994158745
Coefficient Variation,0.5992743950493515
Min,0.2954589051923077
Max,2.7656201448076922
Median,0.8429445173076923
Sum,
Subtract,
07/13/1981,0.6344514225
07/20/1981,0.6344514225
07/27/1981,0.6344514225
08/03/1981,0.6344514225
08/10/1981,0.6344514225
08/17/1981,0.6344514225
08/24/1981,0.6344514225
08/31/1981,0.6344514225
09/07/1981,0.6344514225
09/14/1981,0.6344514225
09/21/1981,0.6344514225
09/28/1981,0.6344514225
10/05/1981,0.6344514225
10/12/1981,0.6344514225
10/19/1981,0.6344514225
10/26/1981,0.6344514225
11/02/1981,0.6344514225
11/09/1981,0.6344514225
11/16/1981,0.6344514225
11/23/1981,0.6344514225
11/30/1981,0.6344514225
12/07/1981,0.6344514225
12/14/1981,0.6344514225
12/21/1981,0.6344514225
12/28/1981,0.6344514225
01/04/1982,0.68637926769231
01/11/1982,0.68637926769231
01/18/1982,0.68637926769231
01/25/1982,0.68637926769231
02/01/1982,0.68637926769231
02/08/1982,0.68637926769231
02/15/1982,0.68637926769231
02/22/1982,0.68637926769231
03/01/1982,0.68637926769231
03/08/1982,0.68637926769231
03/15/1982,0.68637926769231
03/22/1982,0.68637926769231
03/29/1982,0.68637926769231
04/05/1982,0.68637926769231
04/12/1982,0.68637926769231
04/19/1982,0.68637926769231
04/26/1982,0.68637926769231
05/03/1982,0.68637926769231
05/10/1982,0.68637926769231
05/17/1982,0.68637926769231
05/24/1982,0.68637926769231
05/31/1982,0.68637926769231
06/07/1982,0.68637926769231
06/14/1982,0.68637926769231
06/21/1982,0.68637926769231
06/28/1982,0.68637926769231
07/05/1982,0.68637926769231
07/12/1982,0.68637926769231
07/19/1982,0.68637926769231
07/26/1982,0.68637926769231
08/02/1982,0.68637926769231
08/09/1982,0.68637926769231
08/16/1982,0.68637926769231
08/23/1982,0.68637926769231
08/30/1982,0.68637926769231
09/06/1982,0.68637926769231
09/13/1982,0.68637926769231
09/20/1982,0.68637926769231
09/27/1982,0.68637926769231
10/04/1982,0.68637926769231
10/11/1982,0.68637926769231
10/18/1982,0.68637926769231
10/25/1982,0.68637926769231
11/01/1982,0.68637926769231
11/08/1982,0.68637926769231
11/15/1982,0.68637926769231
11/22/1982,0.68637926769231
11/29/1982,0.68637926769231
12/06/1982,0.68637926769231
12/13/1982,0.68637926769231
12/20/1982,0.68637926769231
12/27/1982,0.68637926769231
01/03/1983,0.71194303480769
01/10/1983,0.71194303480769
01/17/1983,0.71194303480769
01/24/1983,0.71194303480769
01/31/1983,0.71194303480769
02/07/1983,0.71194303480769
02/14/1983,0.71194303480769
02/21/1983,0.71194303480769
02/28/1983,0.71194303480769
03/07/1983,0.71194303480769
03/14/1983,0.71194303480769
03/21/1983,0.71194303480769
03/28/1983,0.71194303480769
04/04/1983,0.71194303480769
04/11/1983,0.71194303480769
04/18/1983,0.71194303480769
04/25/1983,0.71194303480769
05/02/1983,0.71194303480769
05/09/1983,0.71194303480769
05/16/1983,0.71194303480769
05/23/1983,0.71194303480769
05/30/1983,0.71194303480769
06/06/1983,0.71194303480769
06/13/1983,0.71194303480769
06/20/1983,0.71194303480769
06/27/1983,0.71194303480769
07/04/1983,0.71194303480769
07/11/1983,0.71194303480769
07/18/1983,0.71194303480769
07/25/1983,0.71194303480769
08/01/1983,0.71194303480769
08/08/1983,0.71194303480769
08/15/1983,0.71194303480769
08/22/1983,0.71194303480769
08/29/1983,0.71194303480769
09/05/1983,0.71194303480769
09/12/1983,0.71194303480769
09/19/1983,0.71194303480769
09/26/1983,0.71194303480769
10/03/1983,0.71194303480769
10/10/1983,0.71194303480769
10/17/1983,0.71194303480769
10/24/1983,0.71194303480769
10/31/1983,0.71194303480769
11/07/1983,0.71194303480769
11/14/1983,0.71194303480769
11/21/1983,0.71194303480769
11/28/1983,0.71194303480769
12/05/1983,0.71194303480769
12/12/1983,0.71194303480769
12/19/1983,0.71194303480769
12/26/1983,0.71194303480769
01/02/1984,0.65450325396226
01/09/1984,0.65450325396226
01/16/1984,0.65450325396226
01/23/1984,0.65450325396226
01/30/1984,0.65450325396226
02/06/1984,0.65450325396226
02/13/1984,0.65450325396226
02/20/1984,0.65450325396226
02/27/1984,0.65450325396226
03/05/1984,0.65450325396226
03/12/1984,0.65450325396226
03/19/1984,0.65450325396226
03/26/1984,0.65450325396226
04/02/1984,0.65450325396226
04/09/1984,0.65450325396226
04/16/1984,0.65450325396226
04/23/1984,0.65450325396226
04/30/1984,0.65450325396226
05/07/1984,0.65450325396226
05/14/1984,0.65450325396226
05/21/1984,0.65450325396226
05/28/1984,0.65450325396226
06/04/1984,0.65450325396226
06/11/1984,0.65450325396226
06/18/1984,0.65450325396226
06/25/1984,0.65450325396226
07/02/1984,0.65450325396226
07/09/1984,0.65450325396226
07/16/1984,0.65450325396226
07/23/1984,0.65450325396226
07/30/1984,0.65450325396226
08/06/1984,0.65450325396226
08/13/1984,0.65450325396226
08/20/1984,0.65450325396226
08/27/1984,0.65450325396226
09/03/1984,0.65450325396226
09/10/1984,0.65450325396226
09/17/1984,0.65450325396226
09/24/1984,0.65450325396226
10/01/1984,0.65450325396226
10/08/1984,0.65450325396226
10/15/1984,0.65450325396226
10/22/1984,0.65450325396226
10/29/1984,0.65450325396226
11/05/1984,0.65450325396226
11/12/1984,0.65450325396226
11/19/1984,0.65450325396226
11/26/1984,0.65450325396226
12/03/1984,0.65450325396226
12/10/1984,0.65450325396226
12/17/1984,0.65450325396226
12/24/1984,0.65450325396226
12/31/1984,0.65450325396226
01/07/1985,0.59434144365385
01/14/1985,0.59434144365385
01/21/1985,0.59434144365385
01/28/1985,0.59434144365385
02/04/1985,0.59434144365385
02/11/1985,0.59434144365385
02/18/1985,0.59434144365385
02/25/1985,0.59434144365385
03/04/1985,0.59434144365385
03/11/1985,0.59434144365385
03/18/1985,0.59434144365385
03/25/1985,0.59434144365385
04/01/1985,0.59434144365385
04/08/1985,0.59434144365385
04/15/1985,0.59434144365385
04/22/1985,0.59434144365385
04/29/1985,0.59434144365385
05/06/1985,0.59434144365385
05/13/1985,0.59434144365385
05/20/1985,0.59434144365385
05/27/1985,0.59434144365385
06/03/1985,0.59434144365385
06/10/1985,0.59434144365385
06/17/1985,0.59434144365385
06/24/1985,0.59434144365385
07/01/1985,0.59434144365385
07/08/1985,0.59434144365385
07/15/1985,0.59434144365385
07/22/1985,0.59434144365385
07/29/1985,0.59434144365385
08/05/1985,0.59434144365385
08/12/1985,0.59434144365385
08/19/1985,0.59434144365385
08/26/1985,0.59434144365385
09/02/1985,0.59434144365385
09/09/1985,0.59434144365385
09/16/1985,0.59434144365385
09/23/1985,0.59434144365385
09/30/1985,0.59434144365385
10/07/1985,0.59434144365385
10/14/1985,0.59434144365385
10/21/1985,0.59434144365385
10/28/1985,0.59434144365385
11/04/1985,0.59434144365385
11/11/1985,0.59434144365385
11/18/1985,0.59434144365385
11/25/1985,0.59434144365385
12/02/1985,0.59434144365385
12/09/1985,0.59434144365385
12/16/1985,0.59434144365385
12/23/1985,0.59434144365385
12/30/1985,0.59434144365385
01/06/1986,0.61700127288462
01/13/1986,0.61700127288462
01/20/1986,0.61700127288462
01/27/1986,0.61700127288462
02/03/1986,0.61700127288462
02/10/1986,0.61700127288462
02/17/1986,0.61700127288462
02/24/1986,0.61700127288462
03/03/1986,0.61700127288462
03/10/1986,0.61700127288462
03/17/1986,0.61700127288462
03/24/1986,0.61700127288462
03/31/1986,0.61700127288462
04/07/1986,0.61700127288462
04/14/1986,0.61700127288462
04/21/1986,0.61700127288462
04/28/1986,0.61700127288462
05/05/1986,0.61700127288462
05/12/1986,0.61700127288462
05/19/1986,0.61700127288462
05/26/1986,0.61700127288462
06/02/1986,0.61700127288462
06/09/1986,0.61700127288462
06/16/1986,0.61700127288462
06/23/1986,0.61700127288462
06/30/1986,0.61700127288462
07/07/1986,0.61700127288462
07/14/1986,0.61700127288462
07/21/1986,0.61700127288462
07/28/1986,0.61700127288462
08/04/1986,0.61700127288462
08/11/1986,0.61700127288462
08/18/1986,0.61700127288462
08/25/1986,0.61700127288462
09/01/1986,0.61700127288462
09/08/1986,0.61700127288462
09/15/1986,0.61700127288462
09/22/1986,0.61700127288462
09/29/1986,0.61700127288462
10/06/1986,0.61700127288462
10/13/1986,0.61700127288462
10/20/1986,0.61700127288462
10/27/1986,0.61700127288462
11/03/1986,0.61700127288462
11/10/1986,0.61700127288462
11/17/1986,0.61700127288462
11/24/1986,0.61700127288462
12/01/1986,0.61700127288462
12/08/1986,0.61700127288462
12/15/1986,0.61700127288462
12/22/1986,0.61700127288462
12/29/1986,0.61700127288462
01/05/1987,0.68651089153846
01/12/1987,0.68651089153846
01/19/1987,0.68651089153846
01/26/1987,0.68651089153846
02/02/1987,0.68651089153846
02/09/1987,0.68651089153846
02/16/1987,0.68651089153846
02/23/1987,0.68651089153846
03/02/1987,0.68651089153846
03/09/1987,0.68651089153846
03/16/1987,0.68651089153846
03/23/1987,0.68651089153846
03/30/1987,0.68651089153846
04/06/1987,0.68651089153846
04/13/1987,0.68651089153846
04/20/1987,0.68651089153846
04/27/1987,0.68651089153846
05/04/1987,0.68651089153846
05/11/1987,0.68651089153846
05/18/1987,0.68651089153846
05/25/1987,0.68651089153846
06/01/1987,0.68651089153846
06/08/1987,0.68651089153846
06/15/1987,0.68651089153846
06/22/1987,0.68651089153846
06/29/1987,0.68651089153846
07/06/1987,0.68651089153846
07/13/1987,0.68651089153846
07/20/1987,0.68651089153846
07/27/1987,0.68651089153846
08/03/1987,0.68651089153846
08/10/1987,0.68651089153846
08/17/1987,0.68651089153846
08/24/1987,0.68651089153846
08/31/1987,0.68651089153846
09/07/1987,0.68651089153846
09/14/1987,0.68651089153846
09/21/1987,0.68651089153846
09/28/1987,0.68651089153846
10/05/1987,0.68651089153846
10/12/1987,0.68651089153846
10/19/1987,0.68651089153846
10/26/1987,0.68651089153846
11/02/1987,0.68651089153846
11/09/1987,0.68651089153846
11/16/1987,0.68651089153846
11/23/1987,0.68651089153846
11/30/1987,0.68651089153846
12/07/1987,0.68651089153846
12/14/1987,0.68651089153846
12/21/1987,0.68651089153846
12/28/1987,0.68651089153846
01/04/1988,0.64035031846154
01/11/1988,0.64035031846154
01/18/1988,0.64035031846154
01/25/1988,0.64035031846154
02/01/1988,0.64035031846154
02/08/1988,0.64035031846154
02/15/1988,0.64035031846154
02/22/1988,0.64035031846154
02/29/1988,0.64035031846154
03/07/1988,0.64035031846154
03/14/1988,0.64035031846154
03/21/1988,0.64035031846154
03/28/1988,0.64035031846154
04/04/1988,0.64035031846154
04/11/1988,0.64035031846154
04/18/1988,0.64035031846154
04/25/1988,0.64035031846154
05/02/1988,0.64035031846154
05/09/1988,0.64035031846154
05/16/1988,0.64035031846154
05/23/1988,0.64035031846154
05/30/1988,0.64035031846154
06/06/1988,0.64035031846154
06/13/1988,0.64035031846154
06/20/1988,0.64035031846154
06/27/1988,0.64035031846154
07/04/1988,0.64035031846154
07/11/1988,0.64035031846154
07/18/1988,0.64035031846154
07/25/1988,0.64035031846154
08/01/1988,0.64035031846154
08/08/1988,0.64035031846154
08/15/1988,0.64035031846154
08/22/1988,0.64035031846154
08/29/1988,0.64035031846154
09/05/1988,0.64035031846154
09/12/1988,0.64035031846154
09/19/1988,0.64035031846154
09/26/1988,0.64035031846154
10/03/1988,0.64035031846154
10/10/1988,0.64035031846154
10/17/1988,0.64035031846154
10/24/1988,0.64035031846154
10/31/1988,0.64035031846154
11/07/1988,0.64035031846154
11/14/1988,0.64035031846154
11/21/1988,0.64035031846154
11/28/1988,0.64035031846154
12/05/1988,0.64035031846154
12/12/1988,0.64035031846154
12/19/1988,0.64035031846154
12/26/1988,0.64035031846154
01/02/1989,0.60404584192308
01/09/1989,0.60404584192308
01/16/1989,0.60404584192308
01/23/1989,0.60404584192308
01/30/1989,0.60404584192308
02/06/1989,0.60404584192308
02/13/1989,0.60404584192308
02/20/1989,0.60404584192308
02/27/1989,0.60404584192308
03/06/1989,0.60404584192308
03/13/1989,0.60404584192308
03/20/1989,0.60404584192308
03/27/1989,0.60404584192308
04/03/1989,0.60404584192308
04/10/1989,0.60404584192308
04/17/1989,0.60404584192308
04/24/1989,0.60404584192308
05/01/1989,0.60404584192308
05/08/1989,0.60404584192308
05/15/1989,0.60404584192308
05/22/1989,0.60404584192308
05/29/1989,0.60404584192308
06/05/1989,0.60404584192308
06/12/1989,0.60404584192308
06/19/1989,0.60404584192308
06/26/1989,0.60404584192308
07/03/1989,0.60404584192308
07/10/1989,0.60404584192308
07/17/1989,0.60404584192308
07/24/1989,0.60404584192308
07/31/1989,0.60404584192308
08/07/1989,0.60404584192308
08/14/1989,0.60404584192308
08/21/1989,0.60404584192308
08/28/1989,0.60404584192308
09/04/1989,0.60404584192308
09/11/1989,0.60404584192308
09/18/1989,0.60404584192308
09/25/1989,0.60404584192308
10/02/1989,0.60404584192308
10/09/1989,0.60404584192308
10/16/1989,0.60404584192308
10/23/1989,0.60404584192308
10/30/1989,0.60404584192308
11/06/1989,0.60404584192308
11/13/1989,0.60404584192308
11/20/1989,0.60404584192308
11/27/1989,0.60404584192308
12/04/1989,0.60404584192308
12/11/1989,0.60404584192308
12/18/1989,0.60404584192308
12/25/1989,0.60404584192308
01/01/1990,0.65809195660377
01/08/1990,0.65809195660377
01/15/1990,0.65809195660377
01/22/1990,0.65809195660377
01/29/1990,0.65809195660377
02/05/1990,0.65809195660377
02/12/1990,0.65809195660377
02/19/1990,0.65809195660377
02/26/1990,0.65809195660377
03/05/1990,0.65809195660377
03/12/1990,0.65809195660377
03/19/1990,0.65809195660377
03/26/1990,0.65809195660377
04/02/1990,0.65809195660377
04/09/1990,0.65809195660377
04/16/1990,0.65809195660377
04/23/1990,0.65809195660377
04/30/1990,0.65809195660377
05/07/1990,0.65809195660377
05/14/1990,0.65809195660377
05/21/1990,0.65809195660377
05/28/1990,0.65809195660377
06/04/1990,0.65809195660377
06/11/1990,0.65809195660377
06/18/1990,0.65809195660377
06/25/1990,0.65809195660377
07/02/1990,0.65809195660377
07/09/1990,0.65809195660377
07/16/1990,0.65809195660377
07/23/1990,0.65809195660377
07/30/1990,0.65809195660377
08/06/1990,0.65809195660377
08/13/1990,0.65809195660377
08/20/1990,0.65809195660377
08/27/1990,0.65809195660377
09/03/1990,0.65809195660377
09/10/1990,0.65809195660377
09/17/1990,0.65809195660377
09/24/1990,0.65809195660377
10/01/1990,0.65809195660377
10/08/1990,0.65809195660377
10/15/1990,0.65809195660377
10/22/1990,0.65809195660377
10/29/1990,0.65809195660377
11/05/1990,0.65809195660377
11/12/1990,0.65809195660377
11/19/1990,0.65809195660377
11/26/1990,0.65809195660377
12/03/1990,0.65809195660377
12/10/1990,0.65809195660377
12/17/1990,0.65809195660377
12/24/1990,0.65809195660377
12/31/1990,0.65809195660377
01/07/1991,0.67228794634615
01/14/1991,0.67228794634615
01/21/1991,0.67228794634615
01/28/1991,0.67228794634615
02/04/1991,0.67228794634615
02/11/1991,0.67228794634615
02/18/1991,0.67228794634615
02/25/1991,0.67228794634615
03/04/1991,0.67228794634615
03/11/1991,0.67228794634615
03/18/1991,0.67228794634615
03/25/1991,0.67228794634615
04/01/1991,0.67228794634615
04/08/1991,0.67228794634615
04/15/1991,0.67228794634615
04/22/1991,0.67228794634615
04/29/1991,0.67228794634615
05/06/1991,0.67228794634615
05/13/1991,0.67228794634615
05/20/1991,0.67228794634615
05/27/1991,0.67228794634615
06/03/1991,0.67228794634615
06/10/1991,0.67228794634615
06/17/1991,0.67228794634615
06/24/1991,0.67228794634615
07/01/1991,0.67228794634615
07/08/1991,0.67228794634615
07/15/1991,0.67228794634615
07/22/1991,0.67228794634615
07/29/1991,0.67228794634615
08/05/1991,0.67228794634615
08/12/1991,0.67228794634615
08/19/1991,0.67228794634615
08/26/1991,0.67228794634615
09/02/1991,0.67228794634615
09/09/1991,0.67228794634615
09/16/1991,0.67228794634615
09/23/1991,0.67228794634615
09/30/1991,0.67228794634615
10/07/1991,0.67228794634615
10/14/1991,0.67228794634615
10/21/1991,0.67228794634615
10/28/1991,0.67228794634615
11/04/1991,0.67228794634615
11/11/1991,0.67228794634615
11/18/1991,0.67228794634615
11/25/1991,0.67228794634615
12/02/1991,0.67228794634615
12/09/1991,0.67228794634615
12/16/1991,0.67228794634615
12/23/1991,0.67228794634615
12/30/1991,0.67228794634615
01/06/1992,0.76333431692308
01/13/1992,0.76333431692308
01/20/1992,0.76333431692308
01/27/1992,0.76333431692308
02/03/1992,0.76333431692308
02/10/1992,0.76333431692308
02/17/1992,0.76333431692308
02/24/1992,0.76333431692308
03/02/1992,0.76333431692308
03/09/1992,0.76333431692308
03/16/1992,0.76333431692308
03/23/1992,0.76333431692308
03/30/1992,0.76333431692308
04/06/1992,0.76333431692308
04/13/1992,0.76333431692308
04/20/1992,0.76333431692308
04/27/1992,0.76333431692308
05/04/1992,0.76333431692308
05/11/1992,0.76333431692308
05/18/1992,0.76333431692308
05/25/1992,0.76333431692308
06/01/1992,0.76333431692308
06/08/1992,0.76333431692308
06/15/1992,0.76333431692308
06/22/1992,0.76333431692308
06/29/1992,0.76333431692308
07/06/1992,0.76333431692308
07/13/1992,0.76333431692308
07/20/1992,0.76333431692308
07/27/1992,0.76333431692308
08/03/1992,0.76333431692308
08/10/1992,0.76333431692308
08/17/1992,0.76333431692308
08/24/1992,0.76333431692308
08/31/1992,0.76333431692308
09/07/1992,0.76333431692308
09/14/1992,0.76333431692308
09/21/1992,0.76333431692308
09/28/1992,0.76333431692308
10/05/1992,0.76333431692308
10/12/1992,0.76333431692308
10/19/1992,0.76333431692308
10/26/1992,0.76333431692308
11/02/1992,0.76333431692308
11/09/1992,0.76333431692308
11/16/1992,0.76333431692308
11/23/1992,0.76333431692308
11/30/1992,0.76333431692308
12/07/1992,0.76333431692308
12/14/1992,0.76333431692308
12/21/1992,0.76333431692308
12/28/1992,0.76333431692308
01/04/1993,0.77430079653846
01/11/1993,0.77430079653846
01/18/1993,0.77430079653846
01/25/1993,0.77430079653846
02/01/1993,0.77430079653846
02/08/1993,0.77430079653846
02/15/1993,0.77430079653846
02/22/1993,0.77430079653846
03/01/1993,0.77430079653846
03/08/1993,0.77430079653846
03/15/1993,0.77430079653846
03/22/1993,0.77430079653846
03/29/1993,0.77430079653846
04/05/1993,0.77430079653846
04/12/1993,0.77430079653846
04/19/1993,0.77430079653846
04/26/1993,0.77430079653846
05/03/1993,0.77430079653846
05/10/1993,0.77430079653846
05/17/1993,0.77430079653846
05/24/1993,0.77430079653846
05/31/1993,0.77430079653846
06/07/1993,0.77430079653846
06/14/1993,0.77430079653846
06/21/1993,0.77430079653846
06/28/1993,0.77430079653846
07/05/1993,0.77430079653846
07/12/1993,0.77430079653846
07/19/1993,0.77430079653846
07/26/1993,0.77430079653846
08/02/1993,0.77430079653846
08/09/1993,0.77430079653846
08/16/1993,0.77430079653846
08/23/1993,0.77430079653846
08/30/1993,0.77430079653846
09/06/1993,0.77430079653846
09/13/1993,0.77430079653846
09/20/1993,0.77430079653846
09/27/1993,0.77430079653846
10/04/1993,0.77430079653846
10/11/1993,0.77430079653846
10/18/1993,0.77430079653846
10/25/1993,0.77430079653846
11/01/1993,0.77430079653846
11/08/1993,0.77430079653846
11/15/1993,0.77430079653846
11/22/1993,0.77430079653846
11/29/1993,0.77430079653846
12/06/1993,0.77430079653846
12/13/1993,0.77430079653846
12/20/1993,0.77430079653846
12/27/1993,0.77430079653846
01/03/1994,0.84294451730769
01/10/1994,0.84294451730769
01/17/1994,0.84294451730769
01/24/1994,0.84294451730769
01/31/1994,0.84294451730769
02/07/1994,0.84294451730769
02/14/1994,0.84294451730769
02/21/1994,0.84294451730769
02/28/1994,0.84294451730769
03/07/1994,0.84294451730769
03/14/1994,0.84294451730769
03/21/1994,0.84294451730769
03/28/1994,0.84294451730769
04/04/1994,0.84294451730769
04/11/1994,0.84294451730769
04/18/1994,0.84294451730769
04/25/1994,0.84294451730769
05/02/1994,0.84294451730769
05/09/1994,0.84294451730769
05/16/1994,0.84294451730769
05/23/1994,0.84294451730769
05/30/1994,0.84294451730769
06/06/1994,0.84294451730769
06/13/1994,0.84294451730769
06/20/1994,0.84294451730769
06/27/1994,0.84294451730769
07/04/1994,0.84294451730769
07/11/1994,0.84294451730769
07/18/1994,0.84294451730769
07/25/1994,0.84294451730769
08/01/1994,0.84294451730769
08/08/1994,0.84294451730769
08/15/1994,0.84294451730769
08/22/1994,0.84294451730769
08/29/1994,0.84294451730769
09/05/1994,0.84294451730769
09/12/1994,0.84294451730769
09/19/1994,0.84294451730769
09/26/1994,0.84294451730769
10/03/1994,0.84294451730769
10/10/1994,0.84294451730769
10/17/1994,0.84294451730769
10/24/1994,0.84294451730769
10/31/1994,0.84294451730769
11/07/1994,0.84294451730769
11/14/1994,0.84294451730769
11/21/1994,0.84294451730769
11/28/1994,0.84294451730769
12/05/1994,0.84294451730769
12/12/1994,0.84294451730769
12/19/1994,0.84294451730769
12/26/1994,0.84294451730769
01/02/1995,0.90061096
01/09/1995,0.90061096
01/16/1995,0.90061096
01/23/1995,0.90061096
01/30/1995,0.90061096
02/06/1995,0.90061096
02/13/1995,0.90061096
02/20/1995,0.90061096
02/27/1995,0.90061096
03/06/1995,0.90061096
03/13/1995,0.90061096
03/20/1995,0.90061096
03/27/1995,0.90061096
04/03/1995,0.90061096
04/10/1995,0.90061096
04/17/1995,0.90061096
04/24/1995,0.90061096
05/01/1995,0.90061096
05/08/1995,0.90061096
05/15/1995,0.90061096
05/22/1995,0.90061096
05/29/1995,0.90061096
06/05/1995,0.90061096
06/12/1995,0.90061096
06/19/1995,0.90061096
06/26/1995,0.90061096
07/03/1995,0.90061096
07/10/1995,0.90061096
07/17/1995,0.90061096
07/24/1995,0.90061096
07/31/1995,0.90061096
08/07/1995,0.90061096
08/14/1995,0.90061096
08/21/1995,0.90061096
08/28/1995,0.90061096
09/04/1995,0.90061096
09/11/1995,0.90061096
09/18/1995,0.90061096
09/25/1995,0.90061096
10/02/1995,0.90061096
10/09/1995,0.90061096
10/16/1995,0.90061096
10/23/1995,0.90061096
10/30/1995,0.90061096
11/06/1995,0.90061096
11/13/1995,0.90061096
11/20/1995,0.90061096
11/27/1995,0.90061096
12/04/1995,0.90061096
12/11/1995,0.90061096
12/18/1995,0.90061096
12/25/1995,0.90061096
01/01/1996,1.06616765641509
01/08/1996,1.06616765641509
01/15/1996,1.06616765641509
01/22/1996,1.06616765641509
01/29/1996,1.06616765641509
02/05/1996,1.06616765641509
02/12/1996,1.06616765641509
02/19/1996,1.06616765641509
02/26/1996,1.06616765641509
03/04/1996,1.06616765641509
03/11/1996,1.06616765641509
03/18/1996,1.06616765641509
03/25/1996,1.06616765641509
04/01/1996,1.06616765641509
04/08/1996,1.06616765641509
04/15/1996,1.06616765641509
04/22/1996,1.06616765641509
04/29/1996,1.06616765641509
05/06/1996,1.06616765641509
05/13/1996,1.06616765641509
05/20/1996,1.06616765641509
05/27/1996,1.06616765641509
06/03/1996,1.06616765641509
06/10/1996,1.06616765641509
06/17/1996,1.06616765641509
06/24/1996,1.06616765641509
07/01/1996,1.06616765641509
07/08/1996,1.06616765641509
07/15/1996,1.06616765641509
07/22/1996,1.06616765641509
07/29/1996,1.06616765641509
08/05/1996,1.06616765641509
08/12/1996,1.06616765641509
08/19/1996,1.06616765641509
08/26/1996,1.06616765641509
09/02/1996,1.06616765641509
09/09/1996,1.06616765641509
09/16/1996,1.06616765641509
09/23/1996,1.06616765641509
09/30/1996,1.06616765641509
10/07/1996,1.06616765641509
10/14/1996,1.06616765641509
10/21/1996,1.06616765641509
10/28/1996,1.06616765641509
11/04/1996,1.06616765641509
11/11/1996,1.06616765641509
11/18/1996,1.06616765641509
11/25/1996,1.06616765641509
12/02/1996,1.06616765641509
12/09/1996,1.06616765641509
12/16/1996,1.06616765641509
12/23/1996,1.06616765641509
12/30/1996,1.06616765641509
01/06/1997,1.12256795673077
01/13/1997,1.12256795673077
01/20/1997,1.12256795673077
01/27/1997,1.12256795673077
02/03/1997,1.12256795673077
02/10/1997,1.12256795673077
02/17/1997,1.12256795673077
02/24/1997,1.12256795673077
03/03/1997,1.12256795673077
03/10/1997,1.12256795673077
03/17/1997,1.12256795673077
03/24/1997,1.12256795673077
03/31/1997,1.12256795673077
04/07/1997,1.12256795673077
04/14/1997,1.12256795673077
04/21/1997,1.12256795673077
04/28/1997,1.12256795673077
05/05/1997,1.12256795673077
05/12/1997,1.12256795673077
05/19/1997,1.12256795673077
05/26/1997,1.12256795673077
06/02/1997,1.12256795673077
06/09/1997,1.12256795673077
06/16/1997,1.12256795673077
06/23/1997,1.12256795673077
06/30/1997,1.12256795673077
07/07/1997,1.12256795673077
07/14/1997,1.12256795673077
07/21/1997,1.12256795673077
07/28/1997,1.12256795673077
08/04/1997,1.12256795673077
08/11/1997,1.12256795673077
08/18/1997,1.12256795673077
08/25/1997,1.12256795673077
09/01/1997,1.12256795673077
09/08/1997,1.12256795673077
09/15/1997,1.12256795673077
09/22/1997,1.12256795673077
09/29/1997,1.12256795673077
10/06/1997,1.12256795673077
10/13/1997,1.12256795673077
10/20/1997,1.12256795673077
10/27/1997,1.12256795673077
11/03/1997,1.12256795673077
11/10/1997,1.12256795673077
11/17/1997,1.12256795673077
11/24/1997,1.12256795673077
12/01/1997,1.12256795673077
12/08/1997,1.12256795673077
12/15/1997,1.12256795673077
12/22/1997,1.12256795673077
12/29/1997,1.12256795673077
01/05/1998,1.17221476711538
01/12/1998,1.17221476711538
01/19/1998,1.17221476711538
01/26/1998,1.17221476711538
02/02/1998,1.17221476711538
02/09/1998,1.17221476711538
02/16/1998,1.17221476711538
02/23/1998,1.17221476711538
03/02/1998,1.17221476711538
03/09/1998,1.17221476711538
03/16/1998,1.17221476711538
03/23/1998,1.17221476711538
03/30/1998,1.17221476711538
04/06/1998,1.17221476711538
04/13/1998,1.17221476711538
04/20/1998,1.17221476711538
04/27/1998,1.17221476711538
05/04/1998,1.17221476711538
05/11/1998,1.17221476711538
05/18/1998,1.17221476711538
05/25/1998,1.17221476711538
06/01/1998,1.17221476711538
06/08/1998,1.17221476711538
06/15/1998,1.17221476711538
06/22/1998,1.17221476711538
06/29/1998,1.17221476711538
07/06/1998,1.17221476711538
07/13/1998,1.17221476711538
07/20/1998,1.17221476711538
07/27/1998,1.17221476711538
08/03/1998,1.17221476711538
08/10/1998,1.17221476711538
08/17/1998,1.17221476711538
08/24/1998,1.17221476711538
08/31/1998,1.17221476711538
09/07/1998,1.17221476711538
09/14/1998,1.17221476711538
09/21/1998,1.17221476711538
09/28/1998,1.17221476711538
10/05/1998,1.17221476711538
10/12/1998,1.17221476711538
10/19/1998,1.17221476711538
10/26/1998,1.17221476711538
11/02/1998,1.17221476711538
11/09/1998,1.17221476711538
11/16/1998,1.17221476711538
11/23/1998,1.17221476711538
11/30/1998,1.17221476711538
12/07/1998,1.17221476711538
12/14/1998,1.17221476711538
12/21/1998,1.17221476711538
12/28/1998,1.17221476711538
01/04/1999,1.26854783557692
01/11/1999,1.26854783557692
01/18/1999,1.26854783557692
01/25/1999,1.26854783557692
02/01/1999,1.26854783557692
02/08/1999,1.26854783557692
