,Refined Products: Demand: Local Sales: Gasoline: 95 Octane: Annual
11/01/1999,0.05769230769231
11/08/1999,0.05769230769231
11/15/1999,0.05769230769231
11/22/1999,0.05769230769231
11/29/1999,0.05769230769231
12/06/1999,0.05769230769231
12/13/1999,0.05769230769231
12/20/1999,0.05769230769231
12/27/1999,0.05769230769231
01/03/2000,0.07692307692308
01/10/2000,0.07692307692308
01/17/2000,0.07692307692308
01/24/2000,0.07692307692308
01/31/2000,0.07692307692308
02/07/2000,0.07692307692308
02/14/2000,0.07692307692308
02/21/2000,0.07692307692308
02/28/2000,0.07692307692308
03/06/2000,0.07692307692308
03/13/2000,0.07692307692308
03/20/2000,0.07692307692308
03/27/2000,0.07692307692308
04/03/2000,0.07692307692308
04/10/2000,0.07692307692308
04/17/2000,0.07692307692308
04/24/2000,0.07692307692308
05/01/2000,0.07692307692308
05/08/2000,0.07692307692308
05/15/2000,0.07692307692308
05/22/2000,0.07692307692308
05/29/2000,0.07692307692308
06/05/2000,0.07692307692308
06/12/2000,0.07692307692308
06/19/2000,0.07692307692308
06/26/2000,0.07692307692308
07/03/2000,0.07692307692308
07/10/2000,0.07692307692308
07/17/2000,0.07692307692308
07/24/2000,0.07692307692308
07/31/2000,0.07692307692308
08/07/2000,0.07692307692308
08/14/2000,0.07692307692308
08/21/2000,0.07692307692308
08/28/2000,0.07692307692308
09/04/2000,0.07692307692308
09/11/2000,0.07692307692308
09/18/2000,0.07692307692308
09/25/2000,0.07692307692308
10/02/2000,0.07692307692308
10/09/2000,0.07692307692308
10/16/2000,0.07692307692308
10/23/2000,0.07692307692308
10/30/2000,0.07692307692308
11/06/2000,0.07692307692308
11/13/2000,0.07692307692308
11/20/2000,0.07692307692308
11/27/2000,0.07692307692308
12/04/2000,0.07692307692308
12/11/2000,0.07692307692308
12/18/2000,0.07692307692308
12/25/2000,0.07692307692308
01/01/2001,0.09433962264151
01/08/2001,0.09433962264151
01/15/2001,0.09433962264151
01/22/2001,0.09433962264151
01/29/2001,0.09433962264151
02/05/2001,0.09433962264151
02/12/2001,0.09433962264151
02/19/2001,0.09433962264151
02/26/2001,0.09433962264151
03/05/2001,0.09433962264151
03/12/2001,0.09433962264151
03/19/2001,0.09433962264151
03/26/2001,0.09433962264151
04/02/2001,0.09433962264151
04/09/2001,0.09433962264151
04/16/2001,0.09433962264151
04/23/2001,0.09433962264151
04/30/2001,0.09433962264151
05/07/2001,0.09433962264151
05/14/2001,0.09433962264151
05/21/2001,0.09433962264151
05/28/2001,0.09433962264151
06/04/2001,0.09433962264151
06/11/2001,0.09433962264151
06/18/2001,0.09433962264151
06/25/2001,0.09433962264151
07/02/2001,0.09433962264151
07/09/2001,0.09433962264151
07/16/2001,0.09433962264151
07/23/2001,0.09433962264151
07/30/2001,0.09433962264151
08/06/2001,0.09433962264151
08/13/2001,0.09433962264151
08/20/2001,0.09433962264151
08/27/2001,0.09433962264151
09/03/2001,0.09433962264151
09/10/2001,0.09433962264151
09/17/2001,0.09433962264151
09/24/2001,0.09433962264151
10/01/2001,0.09433962264151
10/08/2001,0.09433962264151
10/15/2001,0.09433962264151
10/22/2001,0.09433962264151
10/29/2001,0.09433962264151
11/05/2001,0.09433962264151
11/12/2001,0.09433962264151
11/19/2001,0.09433962264151
11/26/2001,0.09433962264151
12/03/2001,0.09433962264151
12/10/2001,0.09433962264151
12/17/2001,0.09433962264151
12/24/2001,0.09433962264151
12/31/2001,0.09433962264151
01/07/2002,0.17307692307692
01/14/2002,0.17307692307692
01/21/2002,0.17307692307692
01/28/2002,0.17307692307692
02/04/2002,0.17307692307692
02/11/2002,0.17307692307692
02/18/2002,0.17307692307692
02/25/2002,0.17307692307692
03/04/2002,0.17307692307692
03/11/2002,0.17307692307692
03/18/2002,0.17307692307692
03/25/2002,0.17307692307692
04/01/2002,0.17307692307692
04/08/2002,0.17307692307692
04/15/2002,0.17307692307692
04/22/2002,0.17307692307692
04/29/2002,0.17307692307692
05/06/2002,0.17307692307692
05/13/2002,0.17307692307692
05/20/2002,0.17307692307692
05/27/2002,0.17307692307692
06/03/2002,0.17307692307692
06/10/2002,0.17307692307692
06/17/2002,0.17307692307692
06/24/2002,0.17307692307692
07/01/2002,0.17307692307692
07/08/2002,0.17307692307692
07/15/2002,0.17307692307692
07/22/2002,0.17307692307692
07/29/2002,0.17307692307692
08/05/2002,0.17307692307692
08/12/2002,0.17307692307692
08/19/2002,0.17307692307692
08/26/2002,0.17307692307692
09/02/2002,0.17307692307692
09/09/2002,0.17307692307692
09/16/2002,0.17307692307692
09/23/2002,0.17307692307692
09/30/2002,0.17307692307692
10/07/2002,0.17307692307692
10/14/2002,0.17307692307692
10/21/2002,0.17307692307692
10/28/2002,0.17307692307692
11/04/2002,0.17307692307692
11/11/2002,0.17307692307692
11/18/2002,0.17307692307692
11/25/2002,0.17307692307692
12/02/2002,0.17307692307692
12/09/2002,0.17307692307692
12/16/2002,0.17307692307692
12/23/2002,0.17307692307692
12/30/2002,0.17307692307692
01/06/2003,0.30769230769231
01/13/2003,0.30769230769231
01/20/2003,0.30769230769231
01/27/2003,0.30769230769231
02/03/2003,0.30769230769231
02/10/2003,0.30769230769231
02/17/2003,0.30769230769231
02/24/2003,0.30769230769231
03/03/2003,0.30769230769231
03/10/2003,0.30769230769231
03/17/2003,0.30769230769231
03/24/2003,0.30769230769231
03/31/2003,0.30769230769231
04/07/2003,0.30769230769231
04/14/2003,0.30769230769231
04/21/2003,0.30769230769231
04/28/2003,0.30769230769231
05/05/2003,0.30769230769231
05/12/2003,0.30769230769231
05/19/2003,0.30769230769231
05/26/2003,0.30769230769231
06/02/2003,0.30769230769231
06/09/2003,0.30769230769231
06/16/2003,0.30769230769231
06/23/2003,0.30769230769231
06/30/2003,0.30769230769231
07/07/2003,0.30769230769231
07/14/2003,0.30769230769231
07/21/2003,0.30769230769231
07/28/2003,0.30769230769231
08/04/2003,0.30769230769231
08/11/2003,0.30769230769231
08/18/2003,0.30769230769231
08/25/2003,0.30769230769231
09/01/2003,0.30769230769231
09/08/2003,0.30769230769231
09/15/2003,0.30769230769231
09/22/2003,0.30769230769231
09/29/2003,0.30769230769231
10/06/2003,0.30769230769231
10/13/2003,0.30769230769231
10/20/2003,0.30769230769231
10/27/2003,0.30769230769231
11/03/2003,0.30769230769231
11/10/2003,0.30769230769231
11/17/2003,0.30769230769231
11/24/2003,0.30769230769231
12/01/2003,0.30769230769231
12/08/2003,0.30769230769231
12/15/2003,0.30769230769231
12/22/2003,0.30769230769231
12/29/2003,0.30769230769231
01/05/2004,0.38461538461539
01/12/2004,0.38461538461539
01/19/2004,0.38461538461539
01/26/2004,0.38461538461539
02/02/2004,0.38461538461539
02/09/2004,0.38461538461539
02/16/2004,0.38461538461539
02/23/2004,0.38461538461539
03/01/2004,0.38461538461539
03/08/2004,0.38461538461539
03/15/2004,0.38461538461539
03/22/2004,0.38461538461539
03/29/2004,0.38461538461539
04/05/2004,0.38461538461539
04/12/2004,0.38461538461539
04/19/2004,0.38461538461539
04/26/2004,0.38461538461539
05/03/2004,0.38461538461539
05/10/2004,0.38461538461539
05/17/2004,0.38461538461539
05/24/2004,0.38461538461539
05/31/2004,0.38461538461539
06/07/2004,0.38461538461539
06/14/2004,0.38461538461539
06/21/2004,0.38461538461539
06/28/2004,0.38461538461539
07/05/2004,0.38461538461539
07/12/2004,0.38461538461539
07/19/2004,0.38461538461539
07/26/2004,0.38461538461539
08/02/2004,0.38461538461539
08/09/2004,0.38461538461539
08/16/2004,0.38461538461539
08/23/2004,0.38461538461539
08/30/2004,0.38461538461539
09/06/2004,0.38461538461539
09/13/2004,0.38461538461539
09/20/2004,0.38461538461539
09/27/2004,0.38461538461539
10/04/2004,0.38461538461539
10/11/2004,0.38461538461539
10/18/2004,0.38461538461539
10/25/2004,0.38461538461539
11/01/2004,0.38461538461539
11/08/2004,0.38461538461539
11/15/2004,0.38461538461539
11/22/2004,0.38461538461539
11/29/2004,0.38461538461539
12/06/2004,0.38461538461539
12/13/2004,0.38461538461539
12/20/2004,0.38461538461539
12/27/2004,0.38461538461539
01/03/2005,0.44230769230769
01/10/2005,0.44230769230769
01/17/2005,0.44230769230769
01/24/2005,0.44230769230769
01/31/2005,0.44230769230769
02/07/2005,0.44230769230769
02/14/2005,0.44230769230769
02/21/2005,0.44230769230769
02/28/2005,0.44230769230769
03/07/2005,0.44230769230769
03/14/2005,0.44230769230769
03/21/2005,0.44230769230769
03/28/2005,0.44230769230769
04/04/2005,0.44230769230769
04/11/2005,0.44230769230769
04/18/2005,0.44230769230769
04/25/2005,0.44230769230769
05/02/2005,0.44230769230769
05/09/2005,0.44230769230769
05/16/2005,0.44230769230769
05/23/2005,0.44230769230769
05/30/2005,0.44230769230769
06/06/2005,0.44230769230769
06/13/2005,0.44230769230769
06/20/2005,0.44230769230769
06/27/2005,0.44230769230769
07/04/2005,0.44230769230769
07/11/2005,0.44230769230769
07/18/2005,0.44230769230769
07/25/2005,0.44230769230769
08/01/2005,0.44230769230769
08/08/2005,0.44230769230769
08/15/2005,0.44230769230769
08/22/2005,0.44230769230769
08/29/2005,0.44230769230769
09/05/2005,0.44230769230769
09/12/2005,0.44230769230769
09/19/2005,0.44230769230769
09/26/2005,0.44230769230769
10/03/2005,0.44230769230769
10/10/2005,0.44230769230769
10/17/2005,0.44230769230769
10/24/2005,0.44230769230769
10/31/2005,0.44230769230769
11/07/2005,0.44230769230769
11/14/2005,0.44230769230769
11/21/2005,0.44230769230769
11/28/2005,0.44230769230769
12/05/2005,0.44230769230769
12/12/2005,0.44230769230769
12/19/2005,0.44230769230769
12/26/2005,0.44230769230769
01/02/2006,0.46153846153846
01/09/2006,0.46153846153846
01/16/2006,0.46153846153846
01/23/2006,0.46153846153846
01/30/2006,0.46153846153846
02/06/2006,0.46153846153846
02/13/2006,0.46153846153846
02/20/2006,0.46153846153846
02/27/2006,0.46153846153846
03/06/2006,0.46153846153846
03/13/2006,0.46153846153846
03/20/2006,0.46153846153846
03/27/2006,0.46153846153846
04/03/2006,0.46153846153846
04/10/2006,0.46153846153846
04/17/2006,0.46153846153846
04/24/2006,0.46153846153846
05/01/2006,0.46153846153846
05/08/2006,0.46153846153846
05/15/2006,0.46153846153846
05/22/2006,0.46153846153846
05/29/2006,0.46153846153846
06/05/2006,0.46153846153846
06/12/2006,0.46153846153846
06/19/2006,0.46153846153846
06/26/2006,0.46153846153846
07/03/2006,0.46153846153846
07/10/2006,0.46153846153846
07/17/2006,0.46153846153846
07/24/2006,0.46153846153846
07/31/2006,0.46153846153846
08/07/2006,0.46153846153846
08/14/2006,0.46153846153846
08/21/2006,0.46153846153846
08/28/2006,0.46153846153846
09/04/2006,0.46153846153846
09/11/2006,0.46153846153846
09/18/2006,0.46153846153846
09/25/2006,0.46153846153846
10/02/2006,0.46153846153846
10/09/2006,0.46153846153846
10/16/2006,0.46153846153846
10/23/2006,0.46153846153846
10/30/2006,0.46153846153846
11/06/2006,0.46153846153846
11/13/2006,0.46153846153846
11/20/2006,0.46153846153846
11/27/2006,0.46153846153846
12/04/2006,0.46153846153846
12/11/2006,0.46153846153846
12/18/2006,0.46153846153846
12/25/2006,0.46153846153846
01/01/2007,0.58490566037736
01/08/2007,0.58490566037736
01/15/2007,0.58490566037736
01/22/2007,0.58490566037736
01/29/2007,0.58490566037736
02/05/2007,0.58490566037736
02/12/2007,0.58490566037736
02/19/2007,0.58490566037736
02/26/2007,0.58490566037736
03/05/2007,0.58490566037736
03/12/2007,0.58490566037736
03/19/2007,0.58490566037736
03/26/2007,0.58490566037736
04/02/2007,0.58490566037736
04/09/2007,0.58490566037736
04/16/2007,0.58490566037736
04/23/2007,0.58490566037736
04/30/2007,0.58490566037736
05/07/2007,0.58490566037736
05/14/2007,0.58490566037736
05/21/2007,0.58490566037736
05/28/2007,0.58490566037736
06/04/2007,0.58490566037736
06/11/2007,0.58490566037736
06/18/2007,0.58490566037736
06/25/2007,0.58490566037736
07/02/2007,0.58490566037736
07/09/2007,0.58490566037736
07/16/2007,0.58490566037736
07/23/2007,0.58490566037736
07/30/2007,0.58490566037736
08/06/2007,0.58490566037736
08/13/2007,0.58490566037736
08/20/2007,0.58490566037736
08/27/2007,0.58490566037736
09/03/2007,0.58490566037736
09/10/2007,0.58490566037736
09/17/2007,0.58490566037736
09/24/2007,0.58490566037736
10/01/2007,0.58490566037736
10/08/2007,0.58490566037736
10/15/2007,0.58490566037736
10/22/2007,0.58490566037736
10/29/2007,0.58490566037736
11/05/2007,0.58490566037736
11/12/2007,0.58490566037736
11/19/2007,0.58490566037736
11/26/2007,0.58490566037736
12/03/2007,0.58490566037736
12/10/2007,0.58490566037736
12/17/2007,0.58490566037736
12/24/2007,0.58490566037736
12/31/2007,0.58490566037736
01/07/2008,0.55769230769231
01/14/2008,0.55769230769231
01/21/2008,0.55769230769231
01/28/2008,0.55769230769231
02/04/2008,0.55769230769231
02/11/2008,0.55769230769231
02/18/2008,0.55769230769231
02/25/2008,0.55769230769231
03/03/2008,0.55769230769231
03/10/2008,0.55769230769231
03/17/2008,0.55769230769231
03/24/2008,0.55769230769231
03/31/2008,0.55769230769231
04/07/2008,0.55769230769231
04/14/2008,0.55769230769231
04/21/2008,0.55769230769231
04/28/2008,0.55769230769231
05/05/2008,0.55769230769231
05/12/2008,0.55769230769231
05/19/2008,0.55769230769231
05/26/2008,0.55769230769231
06/02/2008,0.55769230769231
06/09/2008,0.55769230769231
06/16/2008,0.55769230769231
06/23/2008,0.55769230769231
06/30/2008,0.55769230769231
07/07/2008,0.55769230769231
07/14/2008,0.55769230769231
07/21/2008,0.55769230769231
07/28/2008,0.55769230769231
08/04/2008,0.55769230769231
08/11/2008,0.55769230769231
08/18/2008,0.55769230769231
08/25/2008,0.55769230769231
09/01/2008,0.55769230769231
09/08/2008,0.55769230769231
09/15/2008,0.55769230769231
09/22/2008,0.55769230769231
09/29/2008,0.55769230769231
10/06/2008,0.55769230769231
10/13/2008,0.55769230769231
10/20/2008,0.55769230769231
10/27/2008,0.55769230769231
11/03/2008,0.55769230769231
11/10/2008,0.55769230769231
11/17/2008,0.55769230769231
11/24/2008,0.55769230769231
12/01/2008,0.55769230769231
12/08/2008,0.55769230769231
12/15/2008,0.55769230769231
12/22/2008,0.55769230769231
12/29/2008,0.55769230769231
01/05/2009,0.42307692307692
01/12/2009,0.42307692307692
01/19/2009,0.42307692307692
01/26/2009,0.42307692307692
02/02/2009,0.42307692307692
02/09/2009,0.42307692307692
02/16/2009,0.42307692307692
02/23/2009,0.42307692307692
03/02/2009,0.42307692307692
03/09/2009,0.42307692307692
03/16/2009,0.42307692307692
03/23/2009,0.42307692307692
03/30/2009,0.42307692307692
04/06/2009,0.42307692307692
04/13/2009,0.42307692307692
04/20/2009,0.42307692307692
04/27/2009,0.42307692307692
05/04/2009,0.42307692307692
05/11/2009,0.42307692307692
05/18/2009,0.42307692307692
05/25/2009,0.42307692307692
06/01/2009,0.42307692307692
06/08/2009,0.42307692307692
06/15/2009,0.42307692307692
06/22/2009,0.42307692307692
06/29/2009,0.42307692307692
07/06/2009,0.42307692307692
07/13/2009,0.42307692307692
07/20/2009,0.42307692307692
07/27/2009,0.42307692307692
08/03/2009,0.42307692307692
08/10/2009,0.42307692307692
08/17/2009,0.42307692307692
08/24/2009,0.42307692307692
08/31/2009,0.42307692307692
09/07/2009,0.42307692307692
09/14/2009,0.42307692307692
09/21/2009,0.42307692307692
09/28/2009,0.42307692307692
10/05/2009,0.42307692307692
10/12/2009,0.42307692307692
10/19/2009,0.42307692307692
10/26/2009,0.42307692307692
11/02/2009,0.42307692307692
11/09/2009,0.42307692307692
11/16/2009,0.42307692307692
11/23/2009,0.42307692307692
11/30/2009,0.42307692307692
12/07/2009,0.42307692307692
12/14/2009,0.42307692307692
12/21/2009,0.42307692307692
12/28/2009,0.42307692307692
01/04/2010,0.42307692307692
01/11/2010,0.42307692307692
01/18/2010,0.42307692307692
01/25/2010,0.42307692307692
02/01/2010,0.42307692307692
02/08/2010,0.42307692307692
02/15/2010,0.42307692307692
02/22/2010,0.42307692307692
03/01/2010,0.42307692307692
03/08/2010,0.42307692307692
03/15/2010,0.42307692307692
03/22/2010,0.42307692307692
03/29/2010,0.42307692307692
04/05/2010,0.42307692307692
04/12/2010,0.42307692307692
04/19/2010,0.42307692307692
04/26/2010,0.42307692307692
05/03/2010,0.42307692307692
05/10/2010,0.42307692307692
05/17/2010,0.42307692307692
05/24/2010,0.42307692307692
05/31/2010,0.42307692307692
06/07/2010,0.42307692307692
06/14/2010,0.42307692307692
06/21/2010,0.42307692307692
06/28/2010,0.42307692307692
07/05/2010,0.42307692307692
07/12/2010,0.42307692307692
07/19/2010,0.42307692307692
07/26/2010,0.42307692307692
08/02/2010,0.42307692307692
08/09/2010,0.42307692307692
08/16/2010,0.42307692307692
08/23/2010,0.42307692307692
08/30/2010,0.42307692307692
09/06/2010,0.42307692307692
09/13/2010,0.42307692307692
09/20/2010,0.42307692307692
09/27/2010,0.42307692307692
10/04/2010,0.42307692307692
10/11/2010,0.42307692307692
10/18/2010,0.42307692307692
10/25/2010,0.42307692307692
11/01/2010,0.42307692307692
11/08/2010,0.42307692307692
11/15/2010,0.42307692307692
11/22/2010,0.42307692307692
11/29/2010,0.42307692307692
12/06/2010,0.42307692307692
12/13/2010,0.42307692307692
12/20/2010,0.42307692307692
12/27/2010,0.42307692307692
01/03/2011,0.67307692307692
01/10/2011,0.67307692307692
01/17/2011,0.67307692307692
01/24/2011,0.67307692307692
01/31/2011,0.67307692307692
02/07/2011,0.67307692307692
02/14/2011,0.67307692307692
02/21/2011,0.67307692307692
02/28/2011,0.67307692307692
03/07/2011,0.67307692307692
03/14/2011,0.67307692307692
03/21/2011,0.67307692307692
03/28/2011,0.67307692307692
04/04/2011,0.67307692307692
04/11/2011,0.67307692307692
04/18/2011,0.67307692307692
04/25/2011,0.67307692307692
05/02/2011,0.67307692307692
05/09/2011,0.67307692307692
05/16/2011,0.67307692307692
05/23/2011,0.67307692307692
05/30/2011,0.67307692307692
06/06/2011,0.67307692307692
06/13/2011,0.67307692307692
06/20/2011,0.67307692307692
06/27/2011,0.67307692307692
07/04/2011,0.67307692307692
07/11/2011,0.67307692307692
07/18/2011,0.67307692307692
07/25/2011,0.67307692307692
08/01/2011,0.67307692307692
08/08/2011,0.67307692307692
08/15/2011,0.67307692307692
08/22/2011,0.67307692307692
08/29/2011,0.67307692307692
09/05/2011,0.67307692307692
09/12/2011,0.67307692307692
09/19/2011,0.67307692307692
09/26/2011,0.67307692307692
10/03/2011,0.67307692307692
10/10/2011,0.67307692307692
10/17/2011,0.67307692307692
10/24/2011,0.67307692307692
10/31/2011,0.67307692307692
11/07/2011,0.67307692307692
11/14/2011,0.67307692307692
11/21/2011,0.67307692307692
11/28/2011,0.67307692307692
12/05/2011,0.67307692307692
12/12/2011,0.67307692307692
12/19/2011,0.67307692307692
12/26/2011,0.67307692307692
01/02/2012,0.75471698113208
01/09/2012,0.75471698113208
01/16/2012,0.75471698113208
01/23/2012,0.75471698113208
01/30/2012,0.75471698113208
02/06/2012,0.75471698113208
02/13/2012,0.75471698113208
02/20/2012,0.75471698113208
02/27/2012,0.75471698113208
03/05/2012,0.75471698113208
03/12/2012,0.75471698113208
03/19/2012,0.75471698113208
03/26/2012,0.75471698113208
04/02/2012,0.75471698113208
04/09/2012,0.75471698113208
04/16/2012,0.75471698113208
04/23/2012,0.75471698113208
04/30/2012,0.75471698113208
05/07/2012,0.75471698113208
05/14/2012,0.75471698113208
05/21/2012,0.75471698113208
05/28/2012,0.75471698113208
06/04/2012,0.75471698113208
06/11/2012,0.75471698113208
06/18/2012,0.75471698113208
06/25/2012,0.75471698113208
07/02/2012,0.75471698113208
07/09/2012,0.75471698113208
07/16/2012,0.75471698113208
07/23/2012,0.75471698113208
07/30/2012,0.75471698113208
08/06/2012,0.75471698113208
08/13/2012,0.75471698113208
08/20/2012,0.75471698113208
08/27/2012,0.75471698113208
09/03/2012,0.75471698113208
09/10/2012,0.75471698113208
09/17/2012,0.75471698113208
09/24/2012,0.75471698113208
10/01/2012,0.75471698113208
10/08/2012,0.75471698113208
10/15/2012,0.75471698113208
10/22/2012,0.75471698113208
10/29/2012,0.75471698113208
11/05/2012,0.75471698113208
11/12/2012,0.75471698113208
11/19/2012,0.75471698113208
11/26/2012,0.75471698113208
12/03/2012,0.75471698113208
12/10/2012,0.75471698113208
12/17/2012,0.75471698113208
12/24/2012,0.75471698113208
12/31/2012,0.75471698113208
01/07/2013,1.05769230769231
01/14/2013,1.05769230769231
01/21/2013,1.05769230769231
01/28/2013,1.05769230769231
02/04/2013,1.05769230769231
02/11/2013,1.05769230769231
02/18/2013,1.05769230769231
02/25/2013,1.05769230769231
03/04/2013,1.05769230769231
03/11/2013,1.05769230769231
03/18/2013,1.05769230769231
03/25/2013,1.05769230769231
04/01/2013,1.05769230769231
04/08/2013,1.05769230769231
04/15/2013,1.05769230769231
04/22/2013,1.05769230769231
04/29/2013,1.05769230769231
05/06/2013,1.05769230769231
05/13/2013,1.05769230769231
05/20/2013,1.05769230769231
05/27/2013,1.05769230769231
06/03/2013,1.05769230769231
06/10/2013,1.05769230769231
06/17/2013,1.05769230769231
06/24/2013,1.05769230769231
07/01/2013,1.05769230769231
07/08/2013,1.05769230769231
07/15/2013,1.05769230769231
07/22/2013,1.05769230769231
07/29/2013,1.05769230769231
08/05/2013,1.05769230769231
08/12/2013,1.05769230769231
08/19/2013,1.05769230769231
08/26/2013,1.05769230769231
09/02/2013,1.05769230769231
09/09/2013,1.05769230769231
09/16/2013,1.05769230769231
09/23/2013,1.05769230769231
09/30/2013,1.05769230769231
10/07/2013,1.05769230769231
10/14/2013,1.05769230769231
10/21/2013,1.05769230769231
10/28/2013,1.05769230769231
11/04/2013,1.05769230769231
11/11/2013,1.05769230769231
11/18/2013,1.05769230769231
11/25/2013,1.05769230769231
12/02/2013,1.05769230769231
12/09/2013,1.05769230769231
12/16/2013,1.05769230769231
12/23/2013,1.05769230769231
12/30/2013,1.05769230769231
01/06/2014,1.32692307692308
01/13/2014,1.32692307692308
01/20/2014,1.32692307692308
01/27/2014,1.32692307692308
02/03/2014,1.32692307692308
02/10/2014,1.32692307692308
02/17/2014,1.32692307692308
02/24/2014,1.32692307692308
03/03/2014,1.32692307692308
03/10/2014,1.32692307692308
03/17/2014,1.32692307692308
03/24/2014,1.32692307692308
03/31/2014,1.32692307692308
04/07/2014,1.32692307692308
04/14/2014,1.32692307692308
04/21/2014,1.32692307692308
04/28/2014,1.32692307692308
05/05/2014,1.32692307692308
05/12/2014,1.32692307692308
05/19/2014,1.32692307692308
05/26/2014,1.32692307692308
06/02/2014,1.32692307692308
06/09/2014,1.32692307692308
06/16/2014,1.32692307692308
06/23/2014,1.32692307692308
06/30/2014,1.32692307692308
07/07/2014,1.32692307692308
07/14/2014,1.32692307692308
07/21/2014,1.32692307692308
07/28/2014,1.32692307692308
08/04/2014,1.32692307692308
08/11/2014,1.32692307692308
08/18/2014,1.32692307692308
08/25/2014,1.32692307692308
09/01/2014,1.32692307692308
09/08/2014,1.32692307692308
09/15/2014,1.32692307692308
09/22/2014,1.32692307692308
09/29/2014,1.32692307692308
10/06/2014,1.32692307692308
10/13/2014,1.32692307692308
10/20/2014,1.32692307692308
10/27/2014,1.32692307692308
11/03/2014,1.32692307692308
11/10/2014,1.32692307692308
11/17/2014,1.32692307692308
11/24/2014,1.32692307692308
12/01/2014,1.32692307692308
12/08/2014,1.32692307692308
12/15/2014,1.32692307692308
12/22/2014,1.32692307692308
12/29/2014,1.32692307692308
01/05/2015,1.92307692307692
01/12/2015,1.92307692307692
01/19/2015,1.92307692307692
01/26/2015,1.92307692307692
02/02/2015,1.92307692307692
02/09/2015,1.92307692307692
02/16/2015,1.92307692307692
02/23/2015,1.92307692307692
03/02/2015,1.92307692307692
03/09/2015,1.92307692307692
03/16/2015,1.92307692307692
03/23/2015,1.92307692307692
03/30/2015,1.92307692307692
04/06/2015,1.92307692307692
04/13/2015,1.92307692307692
04/20/2015,1.92307692307692
04/27/2015,1.92307692307692
05/04/2015,1.92307692307692
05/11/2015,1.92307692307692
05/18/2015,1.92307692307692
05/25/2015,1.92307692307692
06/01/2015,1.92307692307692
06/08/2015,1.92307692307692
06/15/2015,1.92307692307692
06/22/2015,1.92307692307692
06/29/2015,1.92307692307692
07/06/2015,1.92307692307692
07/13/2015,1.92307692307692
07/20/2015,1.92307692307692
07/27/2015,1.92307692307692
08/03/2015,1.92307692307692
08/10/2015,1.92307692307692
08/17/2015,1.92307692307692
08/24/2015,1.92307692307692
08/31/2015,1.92307692307692
09/07/2015,1.92307692307692
09/14/2015,1.92307692307692
09/21/2015,1.92307692307692
09/28/2015,1.92307692307692
10/05/2015,1.92307692307692
10/12/2015,1.92307692307692
10/19/2015,1.92307692307692
10/26/2015,1.92307692307692
11/02/2015,1.92307692307692
11/09/2015,1.92307692307692
11/16/2015,1.92307692307692
11/23/2015,1.92307692307692
11/30/2015,1.92307692307692
12/07/2015,1.92307692307692
12/14/2015,1.92307692307692
12/21/2015,1.92307692307692
12/28/2015,1.92307692307692
01/04/2016,2.63461538461538
01/11/2016,2.63461538461538
01/18/2016,2.63461538461538
01/25/2016,2.63461538461538
02/01/2016,2.63461538461538
02/08/2016,2.63461538461538
02/15/2016,2.63461538461538
02/22/2016,2.63461538461538
02/29/2016,2.63461538461538
03/07/2016,2.63461538461538
03/14/2016,2.63461538461538
03/21/2016,2.63461538461538
03/28/2016,2.63461538461538
04/04/2016,2.63461538461538
04/11/2016,2.63461538461538
04/18/2016,2.63461538461538
04/25/2016,2.63461538461538
05/02/2016,2.63461538461538
