date,fuel_consumption,petroleum_imports,tax_custom_import,foreign_direct_investments,GDP_goods_services,GDP_gross_income,government_debt,new_vehicle_registration,vehicle_sales,port_stay_duration,vehicle_sales_asia_sl,num_vessels_colombo,imports_refined_products,colombo_port_calls,tax_income_profit,tax_export,tax_goods_services,tax_road_transport,GDP_fce_households,diesel_user_price,petrol_user_price,consumption_oil,sales_90_octane,sales_95_octane,sales_auto_diesel,household_income,fuel_other_manufacture,demand
2015-07-20,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.968898846828779,0.43887147328570675,,0.46052631575436276,0.8382204246713851,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
2015-07-27,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.968898846828779,0.43887147328570675,,0.46052631575436276,0.8382204246713851,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
2015-08-03,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.649461017798947,0.43887147328570675,,0.46052631575436276,1.0000000000000002,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.07509279781989617,1.4981056836128155
2015-08-10,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.649461017798947,0.43887147328570675,,0.46052631575436276,1.0000000000000002,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.07509279781989617,1.4981056836128155
2015-08-17,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.649461017798947,0.43887147328570675,,0.46052631575436276,1.0000000000000002,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.07509279781989617,1.4981056836128155
2015-08-24,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.649461017798947,0.43887147328570675,,0.46052631575436276,1.0000000000000002,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.07509279781989617,1.4981056836128155
2015-08-31,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.649461017798947,0.43887147328570675,,0.46052631575436276,0.5419615773508595,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.07509279781989617,1.4981056836128155
2015-09-07,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.9999999999999999,0.43887147328570675,,0.46052631575436276,0.5419615773508595,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
2015-09-14,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.9999999999999999,0.43887147328570675,,0.46052631575436276,0.5419615773508595,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
2015-09-21,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.9999999999999999,0.43887147328570675,,0.46052631575436276,0.5419615773508595,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
