Date,central_bank_total_assets ,currency_in_circulation,gov_deposits_with_cb ,srr_commercial_bank_deposits,reserve_money,narrow_money_m1,broad_money_m2,broad_money_m2b,quasi_money_public,net_foreign_assets,credit_to_government_net, credit_to_public_corporations,credit_to_private_sector,total_domestic_credit,broad_money_m4,net_credit_to_gov_central_bank,net_credit_to_gov_commercial_total,net_credit_to_gov_commercial_dbu,net_credit_to_gov_commercial_obu,credit_to_sobes_dbu,credit_to_sobes_obu,credit_to_private_dbu,credit_to_private_obu,m2b_other_items_net,nfa_monetary_authorities,nfa_commercial_banks_total,nfa_commercial_banks_dbu,nfa_commercial_banks_obu,reserve_money_yoy_pct,narrow_money_m1_yoy_pct,broad_money_m2_yoy_pct ,broad_money_m2b_yoy_pct,money_supply_foreign_assets_yoy_pct ,nfa_monetary_authorities_yoy_pct,nfa_commercial_banks_total_yoy_pct ,nfa_commercial_banks_dbu_yoy_pct,nfa_commercial_banks_obu_yoy_pct,net_domestic_assets_yoy_pct ,net_credit_to_gov_yoy_pct,net_credit_to_gov_cb_yoy_pct,net_credit_to_gov_commercial_total_yoy_pct,net_credit_to_gov_commercial_dbu_yoy_pct,net_credit_to_gov_commercial_obu_yoy_pct,credit_to_public_corporations_yoy_pct,credit_to_sobes_dbu_yoy_pct,credit_to_sobes_obu_yoy_pct,credit_to_private_sector_yoy_pct,credit_to_private_dbu_yoy_pct,credit_to_private_obu_yoy_pct,m2b_other_items_net_yoy_pct
2009-01-01,529546.65,177969.94,12.9,85786.75,263769.59,265614.68,1288163.0,1528254.1,1262639.42,47362.25,636953.73,53744.65,1252951.69,1943650.07,1930444.48,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-02-01,573752.49,179937.99,13.41,78145.55,258096.95,265635.7,1304602.0,1546513.07,1280877.38,52691.22,672645.98,53993.09,1246044.51,1972683.57,1952574.75,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-03-01,562520.16,192707.88,13.02,73630.06,266350.96,272880.71,1324704.0,1581580.31,1308699.6,62369.04,705008.27,52637.98,1233029.03,1990675.28,1986152.43,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-04-01,561365.34,191341.9,12.87,69821.81,261176.58,270623.43,1343535.0,1605134.93,1334511.5,72228.33,746008.34,55207.06,1221333.86,2022549.27,2014861.28,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-05-01,563118.12,189939.25,13.11,78650.73,268603.09,271729.8,1360260.0,1624257.29,1352527.49,107750.44,742870.87,53301.11,1206158.6,2002330.59,2035862.8,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-06-01,577197.11,185341.21,13.75,77205.99,262560.94,268942.57,1380978.0,1645776.35,1376833.78,123919.34,772742.59,46162.96,1194026.71,2012932.26,2065273.76,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-07-01,616551.29,187713.6,18.36,87859.52,275591.48,277090.15,1411698.0,1683066.43,1405976.28,166780.41,780684.17,44032.34,1185546.44,2010262.94,2105677.59,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-08-01,715205.42,192017.55,14.81,84564.47,276596.83,285505.06,1435550.0,1702948.43,1417443.37,274186.39,712337.72,36132.06,1175514.85,1923984.64,2132913.29,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-09-01,747979.31,192070.85,14.0,82436.47,274521.32,293274.58,1461339.0,1736019.7,1442745.13,323862.81,648919.45,70389.92,1179151.82,1898461.19,2184494.51,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-10-01,814505.96,197216.7,16.62,91597.17,288830.49,294541.5,1461345.0,1755399.48,1460857.97,427758.68,606657.29,70649.04,1174668.77,1851975.1,2211573.19,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-11-01,844945.4,200620.78,16.56,87526.63,288163.97,313531.4,1497004.0,1770460.23,1456928.83,413824.71,605326.9,73447.24,1185649.65,1864423.79,2237941.3,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2009-12-01,821872.76,217429.83,21.6,86085.87,303537.3,336710.04,1536755.0,1806168.93,1469458.89,401879.65,640326.36,73232.89,1194188.66,1907747.91,2279975.15,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-01-01,875825.4,221237.51,26.47,87925.84,309189.82,339755.41,1551744.07,1800605.93,1460850.52,377293.78,657823.61,76319.02,1194805.99,1928948.62,2282594.84,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-02-01,931305.76,221149.29,45.58,89613.67,310808.54,340895.84,1565386.8,1814776.3,1473880.46,355697.28,669955.58,90092.15,1211159.38,1971207.11,2300205.0,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-03-01,834022.44,240246.38,45.37,88560.97,328852.72,362751.75,1600964.03,1851671.37,1488919.62,362346.24,656725.72,96932.41,1233554.6,1987212.73,2342678.69,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-04-01,885454.37,244645.78,48.15,80310.81,325004.74,351919.62,1603309.53,1868861.99,1516942.37,364191.48,655566.03,106056.08,1240613.72,2002235.83,2364080.15,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-05-01,823452.69,236078.91,22.38,94507.03,330608.31,354591.16,1622304.25,1875268.45,1520677.3,345554.05,675048.77,102808.72,1248411.05,2026268.54,2373441.54,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-06-01,891531.43,232526.25,22.38,90358.34,322906.98,348403.96,1637896.55,1881429.56,1533025.6,342032.4,683912.15,111617.05,1264143.48,2059672.67,2384737.22,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-07-01,921213.06,233047.52,2.71,98762.95,331813.17,351176.4,1650967.36,1916381.81,1565205.41,334952.16,689757.74,108108.65,1288249.97,2086116.36,2425995.46,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-08-01,1016925.77,241823.67,3.09,94971.36,336798.13,361268.62,1679209.75,1939710.38,1578441.76,330398.18,697386.06,108113.58,1324469.1,2129968.74,2450671.23,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-09-01,975414.86,243339.91,2.95,95128.32,338471.17,373834.42,1718989.27,1971922.63,1598088.21,347192.13,693081.24,106102.62,1359926.42,2159110.27,2493586.96,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-10-01,1056314.3,244983.22,2.84,103448.95,348435.01,380159.23,1742357.32,2007826.81,1627667.58,419066.49,594461.71,122806.33,1411259.51,2128527.55,2535570.32,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-11-01,1010955.53,247274.81,8.98,96806.73,344090.52,380660.39,1763573.94,2022307.41,1641647.03,374299.93,564448.3,138182.48,1457380.8,2160011.58,2557481.16,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2010-12-01,985406.54,255652.22,5.71,104853.45,360511.37,407191.71,1812999.83,2091407.83,1684216.12,377441.93,627184.52,144577.97,1491098.55,2262861.05,2636030.26,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-01-01,983990.9,253223.15,26.7,109635.82,362885.67,407797.87,1832033.54,2101054.94,1693257.08,344394.89,604551.12,137243.66,1526844.81,2268639.6,2659299.4,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-02-01,1009523.43,263409.8,22.11,102651.95,366083.85,415111.74,1863091.55,2136097.14,1720985.4,335050.24,645643.69,134589.19,1566642.6,2346875.48,2695455.17,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-03-01,1014050.43,282869.73,7.3,99262.94,382139.96,419143.21,1899804.45,2176198.84,1757055.63,334192.59,659223.38,127216.8,1598866.75,2385306.93,2748975.44,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-04-01,1062516.36,289405.6,7.91,116041.13,405454.64,423523.17,1935746.92,2212071.39,1788548.22,333850.91,697693.22,124980.13,1626225.76,2448899.1,2789835.84,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-05-01,1030129.77,275051.51,7.29,124969.75,400028.55,423226.01,1957064.38,2239036.21,1815810.2,308868.17,708238.23,128466.69,1659701.17,2496406.09,2824079.71,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-06-01,1204487.33,271037.43,7.26,126149.77,397194.45,420953.69,1992454.62,2270914.17,1849960.48,271337.6,734782.6,154973.04,1697896.53,2587652.17,2861471.99,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-07-01,1207931.12,275719.76,7.33,137445.01,413172.1,432965.43,2025945.11,2312285.19,1879319.77,324405.03,731215.96,143365.89,1724773.43,2599355.27,2910228.21,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-08-01,1292781.43,285350.35,6.33,134580.29,419936.97,436470.54,2059413.24,2339670.2,1903199.66,300160.91,773009.44,141465.29,1775650.76,2690125.48,2947501.34,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-09-01,1158360.0,283919.75,1.28,138356.75,422277.78,435365.19,2091126.73,2379865.28,1944500.08,231707.34,796410.95,140983.84,1827971.64,2765366.47,2996886.77,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-10-01,1209126.17,289352.31,6.98,136100.12,425459.41,434111.46,2116658.19,2404951.55,1970840.09,213237.39,787485.89,161178.71,1882518.07,2831182.67,3028852.25,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-11-01,1140201.8,284464.53,2.12,135878.79,420345.43,424687.15,2139727.97,2438667.62,2013980.47,168083.59,801533.03,179302.29,1945693.26,2926528.59,3067513.22,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2011-12-01,1141717.2,293233.36,1.75,146269.19,439504.3,438707.44,2192603.08,2491739.85,2053032.41,98057.29,833609.98,198499.62,2005860.07,3037969.67,3135821.96,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-01-01,1173345.58,290901.11,1.77,143995.77,434898.66,431679.95,2216985.78,2523084.02,2091404.08,53270.15,926775.04,201727.76,2050441.45,3178944.25,3175655.36,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-02-01,1245738.56,296741.15,1.49,142663.93,439406.57,436838.16,2270719.93,2604656.38,2167818.22,43097.59,969958.23,218299.17,2105739.61,3293997.0,3262641.21,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-03-01,1261910.29,315363.48,1.24,155781.78,471146.5,448621.37,2321171.49,2672826.61,2224205.23,19540.38,996481.78,247062.84,2161087.8,3404632.42,3335956.04,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-04-01,1363259.86,309529.33,445.87,139331.46,449306.66,444198.27,2353485.22,2719167.43,2274969.16,20491.3,1028529.35,257209.64,2179776.29,3465515.28,3393661.81,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-05-01,1298414.28,300766.67,3.8,148708.93,449479.41,434873.01,2351369.88,2707158.76,2272285.76,-27760.62,1024824.78,266873.29,2215882.84,3507580.91,3387451.7,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-06-01,1392288.48,297323.53,3.72,160198.89,457526.14,432779.88,2381342.88,2737070.07,2304290.19,-69830.14,1010278.94,275597.32,2234918.98,3520795.24,3420506.2,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-07-01,1487855.16,303094.92,3.84,160313.87,463412.63,437863.91,2410233.16,2770896.64,2333032.73,-13923.65,998818.86,261500.86,2270624.46,3530944.19,3465409.0,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-08-01,1446545.09,310386.98,3.28,162559.92,472950.17,438964.63,2439376.84,2813408.6,2374443.97,-14900.77,1031464.35,263847.14,2285096.06,3580407.54,3517320.35,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-09-01,1434287.88,306960.95,3.64,166177.13,473141.73,439753.28,2455009.54,2828650.89,2388897.62,-30210.94,1035126.64,271889.68,2294903.54,3601919.85,3543901.34,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-10-01,1339505.61,306059.01,3.72,165053.45,471116.18,425437.81,2463315.57,2842561.59,2417123.79,-24119.01,1042724.58,254599.63,2324437.68,3621761.89,3571265.87,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-11-01,1301593.45,304739.38,4.1,172147.36,476890.83,430016.59,2529841.56,2880656.87,2450640.28,-25021.05,1054956.21,261105.48,2348498.27,3664559.95,3615075.07,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2012-12-01,1284447.91,318060.14,13.92,166288.38,484362.44,450048.81,2593184.86,2929070.18,2479021.37,-25831.12,1045232.25,292477.21,2358421.42,3696130.88,3685041.48,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2013-01-01,1301958.61,309377.63,13.34,174705.02,484096.0,440600.04,2627393.93,2984631.78,2544031.73,-22163.25,1087317.27,291441.32,2368108.47,3746867.06,3763858.09,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2013-02-01,1293527.25,312007.69,13.71,174706.83,486728.22,447401.95,2688229.4,3048073.81,2600671.86,-43901.34,1115426.49,300004.71,2386082.19,3801513.38,3832081.52,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
2013-03-01,1280408.88,332261.0,1.51,180133.41,512395.91,465412.58,2749442.04,3089745.99,2624333.41,-105577.46,1180464.96,335509.97,2395580.15,3911555.07,3880633.91,924317.29,3833642.48,3395036.25,438606.23,611189.13,446937.73,5756202.84,440410.08,-2158920.76,417927.42,-739009.68,-476046.43,-262963.24,37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8
